,title,link
206,「云视理论」为云南高质量跨越式发展筑牢人才之基,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500927&idx=2&sn=d1283b67d90cac72444d9aeeae737042&chksm=fd30fc76ca477560de0ac7e6d541352894a9b92e5fc39969039565ed04fb82f07841546f0a29#rd
207,《南亚东南亚研究》“姜景奎专栏”开办两周年纪,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500894&idx=1&sn=18eeb17ae2c6c72666030447ebe5a8e0&chksm=fd30fc57ca477541be3c206c4b002f0e3ff11da2af087b1a15a617675ecf69638d5465dd2edb#rd
208,《南亚东南亚研究》“姜景奎专栏”往期文章信息汇编,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500894&idx=2&sn=3c54f8e4b25fda8a8cc8833d71d35f96&chksm=fd30fc57ca4775418f4eabda0285b0298975bb528d72d7b2a3c492cb670ca64b61c3b173443a#rd
209,刘雪璟：廉洁自律从青年开始,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500525&idx=1&sn=127d7ef1679a255341ddb4741f0639cb&chksm=fd30fae4ca4773f2b8cc95944da36ea9cd8bb423ff4e7a2cb5fd4977d055a47067413c7175d3#rd
210,范玉金：云岭妇女应在谱写好中国梦的云南篇章中绽放“半边天”风采,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500507&idx=1&sn=362cb969c054200e0e73f85a25b69d80&chksm=fd30fad2ca4773c4e3431946b15888c9f42603e85a7e3ad445e78f17f597feee2d8542da4426#rd
211,李丹 | 巾帼建功：忠诚拥护“两个确立” 践行马克思主义妇女观,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500507&idx=2&sn=cdae26c8388df4074c58fdfa9d637fbb&chksm=fd30fad2ca4773c4cb9a13a4ae5e098444124cb2570a35c8d90a74c65ddc1a69fb1d3690a810#rd
212,【孔亮】恐怖主义“洼地效应”与巴基斯坦的反恐策略,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500481&idx=1&sn=78eded93868dbfb199d596b4ce5a335b&chksm=fd30fac8ca4773de4107eb908d0342add963caf0256487c85437a63e3b04a9c4e649d59787ea#rd
213,【云视理论】云南实践“三个战略定位”的变与不变,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500458&idx=1&sn=920fbd710ab1df99fec49c2643a5ec3e&chksm=fd30faa3ca4773b5246eb6724b3d71c37051db6673732b604a58db83ce621f7f2028e42f5c27#rd
214,余海秋：提升“数字云南”对外辐射效能,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500458&idx=2&sn=55ab84725b884556a7eb58279027217b&chksm=fd30faa3ca4773b5cce652724a4fab0d8ccb14f208a7a9c48f56d812d3d12507979d3113bf41#rd
215,​吴莹 张德兵 : 发展全过程人民民主边疆实践的“云南经验”,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500425&idx=1&sn=395ed30f119c23c0e1412969c098ef7b&chksm=fd30fa80ca47739644dbc3d37fe3c7c38feda74229bf0fbcf46a914ccfd963e95c5b6492b0a5#rd
216,杨正权：高举“两个确立”的光辉旗帜,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500407&idx=1&sn=c2dfa96c3e7f323c43722a6ae62c716b&chksm=fd30fa7eca47736860cc2fe691eba4c88ee860d96acb5e36fec879ce4ff41c884fcf611763e7#rd
217,云南省社会科学院 中国（昆明）南亚东南亚研究院2022年公开招聘工作人员和高层次人才资格复审公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500395&idx=1&sn=6ecea3caaea5d638b01cf1188b767624&chksm=fd30fa62ca477374e92b591a2d273ef6d229f05e885853a3cf3cbdff188382575214c28f55a2#rd
218,韩博：努力跑出乡村振兴中国加速度,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500395&idx=2&sn=e1e6f6f4d08dfdbfa6a797af6789bd4f&chksm=fd30fa62ca4773748f18ff6e472590774e8f9651af23bec9486390822408511141c257bc8b19#rd
219,【潘玥 李富玉】伊斯兰复古主义与现代化的调适与平衡 —— 以印尼伊斯兰妇女组织为例,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500381&idx=1&sn=5a40cb859d2a5a72c05a682c4f36b098&chksm=fd30fa54ca477342297e7ca5794ddd7a75a664f3ce3d668e82f057eaf0e08824a9ae94c22a59#rd
220,石泰峰：在学习习近平总书记在中央政治局第三十九次集体学习时重要讲话精神学术座谈会上的讲话,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500352&idx=1&sn=dc8b619eacbc28236953eec94bcd0733&chksm=fd30fa49ca47735fdcbc27bfc68a2497414048c64395c964ceb6daf0390e1ed8531a575cc9cf#rd
221,以习近平总书记重要讲话精神为指引 把中国文明历史研究引向深入,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500352&idx=2&sn=a1d1298180fca753718796e443f84197&chksm=fd30fa49ca47735f0693cb5f36df7fc84147f8cbf5490c9aca953006c623bddc6205c328cbf1#rd
222,【范若兰 李永丽】当代马来西亚印度教复兴及其影响探析,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500306&idx=1&sn=a0c9b996253fa9d8e7a5e989c760ef67&chksm=fd30fa1bca47730df1fe46ec7015cd0f9fa4df1f9e0c3765dfb830a7b9e2cceeeb4b5bc68c11#rd
223,杨晶:云南“新儿规”发布，为1100万儿童绘出美好明天,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500279&idx=1&sn=ef0122a766d127b7ee99b3cc285b836c&chksm=fd30f9feca4770e81eb93fa3b29b0f8ff5b6244b026fa0b11232538a9dbb15a4bfb4a19fc1a0#rd
224,孙大江:为妇女事业发展擘画良好的社会和生态环境,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500279&idx=2&sn=03ee0ee3725078adaca3e58a10c8960f&chksm=fd30f9feca4770e82710e7799894d827ea8f97d734b391a13d88e9602489756d2695837f887d#rd
225,刘镜净：推进民族团结进步示范区建设，云南可以这样发力,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500269&idx=1&sn=ffde3bff12e48ee1ebb20b87f9190f6f&chksm=fd30f9e4ca4770f2e43edfb5cbf804103144667faeb1d37faa3fab5c6bcd542956383e286024#rd
226,杨晶：为儿童充分发展创建更美好的环境,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500269&idx=2&sn=dc2e9935c80781fc5bcdeb21b70d1819&chksm=fd30f9e4ca4770f2f616e84e83465ed5156947a813fd06a4f7099d5ba6cba0573304fae4472b#rd
227,云南省社会科学院举行“云南省南亚东南亚区域国际传播研究所授牌仪式”,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500239&idx=1&sn=ede955972998f0f3c093af054c48291b&chksm=fd30f9c6ca4770d0ed2fa120e8f3fe3f4dc02b7cae6d04c71386cbc90e140a48af6802b023af#rd
228,云南省社会科学院 中国（昆明）南亚东南亚研究院2022年公开招聘工作人员笔试成绩公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500229&idx=1&sn=70659272c58cb6cbf4045f31c93de6da&chksm=fd30f9ccca4770da932bc16bf7ed8fe2981e78e08e4c88206d464bd6094d3c355c16fc807e46#rd
229,刘鸿燕：中国第一座水电站的兴建,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500216&idx=1&sn=455e54f2f609a97bcc7d874f06a7b073&chksm=fd30f9b1ca4770a789b07b48073e5e89c6985cba33aadaad761196a913a5fa99cff12a0e482a#rd
230,张宏文：完善适度普惠型儿童福利制度 提升儿童福利水平,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500216&idx=2&sn=d7497f79c0014079eead4557928778e1&chksm=fd30f9b1ca4770a79baaf7730a1529891d2dc9e1c88aca9ced1b4f01deb5459f884616688e03#rd
231,欧晓鸥：擘画妇女事业发展新蓝图 推动妇女发展与时代共振,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500216&idx=3&sn=40fd62666c8a7a58211e35874286db9e&chksm=fd30f9b1ca4770a7059e5b62e9afd383ec3c109b1457b0cad982e3c9221e18da369e9988a674#rd
232,罗丹副研究员学术专著《水善利与人相和：哈尼梯田灌溉社会中的族群与秩序》出版,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500159&idx=1&sn=81eed89785e16744ccefefc614191292&chksm=fd30f976ca4770609dcb570cc1aceeec5aa3aa4c4804d7bc0adffdf51d6631e55b4fbfbfa472#rd
233,范玉金：坚持党的全面领导 做好新时代妇女工作,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500159&idx=2&sn=3093e04a24c7359ea9cd7b6b5565e200&chksm=fd30f976ca477060a568be9c7eb73e1c6a730ce73535381b0822ae10e198964265dcbac994f4#rd
234,段岩娜：努力创建儿童健康成长的家庭环境,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500159&idx=3&sn=6a49a4f02d1410f4bb9c00ce8fc09e3a&chksm=fd30f976ca477060724e0a63b71dde0cb2a33748d5a1f066196b40d0b62707da5c8ec6c29661#rd
235,云南省南亚东南亚区域国际传播中心区域国际传播研究所授牌仪式在昆举行,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500132&idx=1&sn=af0d14d5d494b7abc8250e74e1d851a1&chksm=fd30f96dca47707b40739f4e1382f25b8ab76ee49e9b4d3ee8e3e9df1cfaaf22360a4201e505#rd
236,省社科院党组理论学习中心组开展“习近平总书记关于哲学社会科学工作重要论述”专题学习研讨,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500122&idx=1&sn=72757190e13b5c1a7fcec0693a7cac68&chksm=fd30f953ca477045c89fd4d84a1ef4a09a13bdb22ec6885da85689320ab6ed43deaf19300351#rd
237,黄小军 ：为推动高质量发展提供强大政治伟力,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500122&idx=2&sn=0c2f49d9876ec34a722d74689e5185fa&chksm=fd30f953ca477045937be88ac7509cc775c37ca646616add8d250c3975c864d3b20901ea8c68#rd
238,高校百场形势政策报告会暨第二期云南省民办高校思政大讲堂在昆明城市学院开讲,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500107&idx=1&sn=443779e9678048993ff1f3cf20a838f1&chksm=fd30f942ca4770542fc5f6da89ff96cb2f87916d8b15074ec7a359fc5755a3f216e40ad65426#rd
239,2022年云南省融入“一带一路”建设和长江经济带发展专题研修班圆满落幕,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500095&idx=1&sn=664daef584f43524b9eaf538fc9b59c0&chksm=fd30f936ca477020bc76e51005146b5d0bdb46748835e86aa1cbf5e75608874abafcb13fa2f5#rd
240,【潘玥 李富玉】伊斯兰复古主义与现代化的调适与平衡 —— 以印尼伊斯兰妇女组织为例,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500081&idx=1&sn=91cbfde64021c1cbde184e86fcb4ce09&chksm=fd30f938ca47702ec50bbdfd409e986cf2dcf880b03e02a120d37cec27610dd526477a5225ea#rd
241,杨思灵：印版“珍珠链”：“执假为真”的印度东进战略及其前景,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500056&idx=1&sn=684650e14c45336a2576e3aef2d46efd&chksm=fd30f911ca4770070f3740e676ef131e3a279fbd799dd75560065a5e91046ec5e0cde89a4e7b#rd
242,【范若兰 李永丽】当代马来西亚印度教复兴及其影响探析,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500051&idx=1&sn=99a3b35b9d72d9f309c9c837cb649c69&chksm=fd30f91aca47700cc3d2815a4a4222b7d37fb4ad3a988b0d610e29831849756415cb0b0846e6#rd
243,苏翠薇 | 普洱回龙寺：共画民族团结、宗教和顺同心圆,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500026&idx=1&sn=899ddba8e3d2ad9a6a7a8612ebeb5799&chksm=fd30f8f3ca4771e50ec00c43339fe3c784f85acbf744d65b66a226e8f2ceebcfc286c076765c#rd
244,杜敏  胡月：斯里兰卡阵线社会主义党的复兴社会主义运动探析,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500016&idx=1&sn=8fe072ff774de6f46139f5c35e76649b&chksm=fd30f8f9ca4771ef2f7e79df99a05d853520302801e75d2cfd0c6cd13af8bce7b54fb73823ce#rd
245,曹津永：绿色低碳节能先行 推动绿色发展全域化,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500016&idx=2&sn=5139a949a1bb385565d8df878cb0ec6c&chksm=fd30f8f9ca4771efa6b6966481881d8fb035247ed89fdc111f38d88a54b764aabdc88e966ea9#rd
246,杨泠泠：把论文写在云岭大地上的公路建设发展实践,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247500016&idx=3&sn=2befb66f73126730ee669430f8cab85f&chksm=fd30f8f9ca4771ef898e471ab766066bd811a8498c1f69d388db3d6761e6b98e44f2d3e64722#rd
247,2022年融入“一带一路”建设和长江经济带发展专题研修班开课啦,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499981&idx=1&sn=1ec5a5e1890664bea44ba9bfe7053e80&chksm=fd30f8c4ca4771d23ab1894152c5566832c5f2b7e9e752263c9adc9ee2ded8ef6aafd73f4660#rd
248,李丹：兴科教融合之路得驾好“三道车”,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499981&idx=2&sn=0695ad4544583db9c5d5c4ee053ed32c&chksm=fd30f8c4ca4771d208554100f76912387aea5f7977d0136446ce7aaa8838e86037c4f9c6ea66#rd
249,【许娟】“失语者”的身份迷失：当代印度穆斯林民族主义的衰落,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499962&idx=1&sn=6fa5edf4aa0679fe178d29d71c79131d&chksm=fd30f8b3ca4771a5ba649a01528f680b66969731ae8e1518e15f66f15a5c0b4d427e184016b2#rd
250,王贤全：落实“双碳”行动 建设绿美云南,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499921&idx=1&sn=0f71a5b88e47f3ee81a25419175c32c0&chksm=fd30f898ca47718eab6eedf64d5fe32970499c813c721645edd38765c03f3625d4e1217cfd22#rd
251,李娅婕：大兴农村电商 助推乡村振兴,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499921&idx=2&sn=28e938bafc781397320a5d62c9bf79c6&chksm=fd30f898ca47718ea9be67cedb3fe6535bb8e756dc98af2fbf0e4848a2417583ca7310658175#rd
252,尤功胜 周月：多措并举推动云南新型智库建设,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499897&idx=1&sn=32ff8ac1cd1a10515f009db5e861756b&chksm=fd30f870ca4771667def8acb2e741ea0b3e45dfefb6d4ceb0b0e422dcca8015f883e31800d80#rd
253,何林唏：大力开展国际青年人才培养 助力云南面向南亚东南亚教育辐射中心建设,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499889&idx=1&sn=9e4488798e065f5c120d35a67e3158ac&chksm=fd30f878ca47716e8c9253f2de3dfe53c2866a1ce641cf33e01dadcb4b4dbbf1efe6b52b6e2b#rd
254,从“一湖之治”向“生态之治”的转变——“绿水青山就是金山银山”的大理洱海实践,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499882&idx=1&sn=91951cf3e799770a3114d35a23af216a&chksm=fd30f863ca477175b48b7dcf53dceb73c36941ce33dfcae8f04a5fd5456ca9252475e7bbc569#rd
255,韩博 王丽华：乡村振兴战略下沿边地区基本公共服务绩效评价与提升路径,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499882&idx=2&sn=31196b3f6afeee47ce929d3717b08e71&chksm=fd30f863ca477175822cdd70669362ff9a69b7313cf8072fa2769249c46ee489c7c06998a45a#rd
256,【单天雷】印太视域下的澳大利亚南海政策,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499802&idx=1&sn=43e6c6d4c1d074b7ee229c8275202368&chksm=fd30f813ca4771056e20ac51055078bdb9c79a219332444df75235139afc51a006550f32b175#rd
257,【陈子恒】东盟防长系列会议的路径依赖与制度功能,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499759&idx=1&sn=e40e3857767d6b9a294a7df708150d90&chksm=fd30c7e6ca474ef09c78148ca9c2a472ff204d61bb037d11a085cc75ffee1ea6e188ba2ef967#rd
258,云南省社会科学院 中国（昆明）南亚东南亚 研究院2022年公开招聘高层次人才公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499727&idx=1&sn=f627d70fb17b775bea76493497da102b&chksm=fd30c7c6ca474ed0b858e4c2b0324afd2da63d48dd031d8ca619788fac3489086c94dbac67b5#rd
259,云南省社会科学院 中国（昆明）南亚东南亚研究院2022年公开招聘工作人员公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499727&idx=2&sn=ac8c04dc1ee42f93a83021b49e4db659&chksm=fd30c7c6ca474ed0400ca13514c00edbf5f422e4288e9ee6740008add5553dbc24fd7fcd3df2#rd
260,杨福泉、杨琼珍 ：跨族际艺术交融与铸牢中华民族共同体意识之关系——以纳西族为例,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499710&idx=1&sn=765d77c075030729ee2b8601c44c45b1&chksm=fd30c7b7ca474ea1c4b32a12cd81b791a9c70df2f793b9edcc3ff5d59b8ee31c2c0543e5c94f#rd
261,蒋文中 :一杯中国茶，折射着生态文明与健康之光,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499710&idx=2&sn=7076ad3620b8a390bb95fb90750b5fdc&chksm=fd30c7b7ca474ea1a3cf87dd169773378bf8978160f8172d6ddd58ef27201e16d7b6b5c289f5#rd
262,刘鸿燕：关山万里 滇铜京运,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499710&idx=3&sn=1cb0aea9f4f5ce4758c7af16bd52d250&chksm=fd30c7b7ca474ea1fa285ab2defdee1b5278b18479a1d2d275e417f43bba9385c08c68214c65#rd
263,郭娜：铸牢“两王国一花园”的生物多样性方舟,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499662&idx=1&sn=6e8f7ebf757c3187dd1f7e36e1ad1de4&chksm=fd30c787ca474e91ebf4e5dd5dda2ff1b85cd522f0cf3c52a0962f909a9643d9a042cdbde526#rd
264,云南省南亚东南亚区域国际传播中心挂牌成立开启云南国际传播新征程,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499648&idx=1&sn=437452df53c99b289d4bb4c4a89d226d&chksm=fd30c789ca474e9f21ba3310c651ed9f6b5e398b5d105ed13ff3cd0c936366298bd075ca8e69#rd
265,【张贵洪 杨理伟】联合国框架下的中印关系,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499629&idx=1&sn=2db60f13b0f00350a6741bb428ec68bf&chksm=fd30c764ca474e72795e2f7947c62e29b24bad1d6e924cb8337e23bfd096ca95a73906c2723a#rd
266,【二十大·二十题】探源中华文明 砥砺民族之魂,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499606&idx=1&sn=6cfd86a85144483dbcf31e252d8bb613&chksm=fd30c75fca474e494e7bed141b349d66e53b64c6ea193d9892ea00ddcc8b39b3a308b89679c7#rd
267,王俊：开创新时代云南民族工作新局面,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499595&idx=1&sn=f87688ae056ac8321cd77ac2fbf9fe78&chksm=fd30c742ca474e549f3bd6b45802e73fab3c4a21c7071eaaf33bf284f39762c645e367a96618#rd
268,【吕振纲 张振江】东南亚区域关系史研究的三种路径,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499585&idx=1&sn=c2cc1e963ac0a6f9b98625a763daa633&chksm=fd30c748ca474e5e985aed8a2b3b6aeb7a28727e1cfb5a2276cdfdc2ffdd635c49b160f8edec#rd
269,如何认识徐霞客精神？——访云南徐霞客研究会副会长范祖锜,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499584&idx=1&sn=7980f5cd1fb2db2054fe305ba1c4f59d&chksm=fd30c749ca474e5fa0c223fef09ae1c38fa4da838bd78e0cbdb033f9b2756bd5682953ad6279#rd
270,董青青：深化国际友城交往 发挥青年外交作用,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499584&idx=2&sn=4531e3138d21db4aeeb4fa1c889266ca&chksm=fd30c749ca474e5fa92b26611c85646fd6c0fcf86e3af72c10d7851b31f7703bcbbdcdf65f60#rd
271,刘聪：百年征程心向党 青春激扬兴伟业,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499565&idx=1&sn=26d78c74f36b86bf351ce9a37a80baee&chksm=fd30c724ca474e3246fc094be5dacc186cb69f1c6acddef20e02255e148a1a51fe69f50ed433#rd
272,杨再山：争做有理想、敢担当、能吃苦、肯奋斗的新时代中国青年,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499565&idx=2&sn=2757744da415ed9a0069639456320419&chksm=fd30c724ca474e32f0e8870a54bb1954913ff2d66f4458a15cb572fb7cca912dd6d76a4ae0c5#rd
273,马梦婧：在追求进步中书写新时代的青春华章,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499565&idx=3&sn=84689bbfe70c679d3ff210260c279e8b&chksm=fd30c724ca474e32ab64d0228b8936da14310a046a008ee7876e07fe3b0eaffd99148a6ddbfe#rd
274,2022年“美丽中国·七彩云南” 茶文化国际研讨会成功举办,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499530&idx=1&sn=b77648da946890039f04aa52f502671f&chksm=fd30c703ca474e151d9c6361884db3ef2827279ca5f9982064a65f7bd2e10128075170abd696#rd
275,《南亚东南亚研究》2022年第2期目录与摘要,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499530&idx=2&sn=faba07234e2e8f6ba1d4a1fe5855c92f&chksm=fd30c703ca474e15b0744bca60073532129c56489758956cf64d4463122638bc0dd7b1f5d5ee#rd
276,2022年“美丽中国·七彩云南” 茶文化国际研讨会即将召开,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499512&idx=1&sn=49fb7c93532fa6c771a5f66ec5665c82&chksm=fd30c6f1ca474fe7f31a0918e1f9ed654bab43ccd20920089d455617a575ccd5ed31e8b48a85#rd
277,《云南社会科学》2022年第3期目录,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499504&idx=1&sn=198d2efec2d388a3ce7142df7facfda8&chksm=fd30c6f9ca474fef1d8d4e9ff50fbd7b4f5b4a3ca8a6fc67b2a58eb3c0a962a613dfa1bf44e6#rd
278,我院荣膺“云南省党建研究基地”,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499504&idx=2&sn=06f80adbbd566abde60621eb518f0ecd&chksm=fd30c6f9ca474fef07047c6fea106022772aaef03aa4933f085b8fe657f29275757a54ca1907#rd
279,石泰峰：深入学习贯彻习近平总书记“5·17”重要讲话精神 加快构建具有中国特色中国风格中国气派的哲学社会科学,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499491&idx=1&sn=c599222627746b3f0c9a9f77ec0fd667&chksm=fd30c6eaca474ffc7155bcfe4ac7fe747230a0f18ed305e6eea2d1536fc463ec49d17052263d#rd
280,习近平：构建中国特色哲学社会科学学科体系、学术体系、话语体系,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499484&idx=1&sn=9e8f3a93eeaff96e274b7c604661b080&chksm=fd30c6d5ca474fc3eed24c61e0ad4b571b4fe5dcffa79559193e8ee6e3d37e5438feff45057b#rd
281,激扬哲学社会科学创新活力,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499437&idx=1&sn=3e418155060f4d86ff9a8cb4b7d29d2b&chksm=fd30c6a4ca474fb27b61cf611f91e9f405c56f891ae77f3057dfd3b9a0895b30430f5a4d2e17#rd
282,蒋文中：继承联大精神，争做堪当民族复兴重任的时代新人,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499435&idx=1&sn=8b343edae2cff1bf546c6ce8bb447074&chksm=fd30c6a2ca474fb409e0dfe98c8509fcf6af21e7c5b4b407768477055cb488b33e466b6f6777#rd
283,【王靖】论《苏尔诗海》的民间性,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499418&idx=1&sn=e0736abcee04b92b0fc56324eb8ca689&chksm=fd30c693ca474f8556c61400de1d5aab19a101ddecfb3dfe42ac2e34f870e5af6c9e6344236a#rd
284,云南省社会科学院2022年度博士后研究人员招收公告,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499394&idx=1&sn=a4d15fe1a8bf2e039284c68650898c6e&chksm=fd30c68bca474f9d5073b9af8044f2a034e1d65adc51dd019f7d44f6d87f498e93507ed12c9d#rd
285,王秋入：谱写新时代青春之歌 展现新青年青春风采,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499385&idx=1&sn=b1a63f607003ca08ee78ca98a0e2248b&chksm=fd30c670ca474f664da401268c48ed35a587405c77a6fd297872129123a6609b18a67c1a7a4a#rd
286,云南省商务厅和云南省社科院签署合作框架协议,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499377&idx=1&sn=e6b7c9319cca1541ced0da0a854f2f57&chksm=fd30c678ca474f6ea6f3d3a882de63982c972d7f63575bbc8e09ee8da49c037afc62030e14b5#rd
287,杨东燊：努力做方向明、主义真、学问高、德行正的青年科研工作者,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499367&idx=2&sn=9d5290576e2d9cb905aa692a70840424&chksm=fd30c66eca474f78aaf6b8afe16304ce3832a924c12acd4d25eb7f8c0b40bcdf0c5d3c0331fe#rd
288,【姜景奎】印度神话之历史性解读：毗湿奴篇,http://mp.weixin.qq.com/s?__biz=MzU3NDQzNTY4Ng==&mid=2247499345&idx=1&sn=a0b34632b1ff599d18489d9235a1da32&chksm=fd30c658ca474f4e553b6ebb62f444d72c023efcbaaa002a71ced18d0c159ba52396ba8049c6#rd
