,title,link
88,学深悟透习近平经济思想 加快建构中国自主的知识体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650177095&idx=1&sn=453dba85d2d6f6cc87ad313fc6f93b85&chksm=87e4ec02b093651439353c7ef9ee5a6ccde07b60c3b5873b6625b5f4c10c90d762d288aae47c#rd
89,【庆祝建军95周年】在中国特色强军之路上续写新的时代篇章,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650177061&idx=1&sn=39fe3034565f24480ab287548e452124&chksm=87e4ec60b09365769c5fe2872435dd389126c4ad914799b97db892d10fc2de5e761644aa605c#rd
90,新时代中国电影理论发展与学派建设（第一辑）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650177035&idx=1&sn=1eb2513a4f86713a07ac4601056acec7&chksm=87e4ec4eb0936558c10596e6ccf11167256bb77d4bfc7bab10ea52adc57ef7d010f156d7eb7c#rd
91,探索农民农村共同富裕实现路径,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176989&idx=1&sn=5dcc47730f91d92f72d7707f7470fc02&chksm=87e4ef98b093668e311298e43e7b17a4d1b3baf77e30d36a0af83b4053a64bc86b8f848cd4ca#rd
92,对话｜故宫学的国际化与整体性,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176989&idx=2&sn=49fec4908704806d11a4f64454ec290d&chksm=87e4ef98b093668e7df0402ba667fad2ade6299ab7d502431632437ca42364d15780ccfac339#rd
93,【特别策划】马克思与文明观,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176955&idx=1&sn=ff590c4e5ada8e162526df7b11ce1a17&chksm=87e4effeb09366e8381405f2abc37e5d24dff7d9e238307664dd483463e8fb8e00d4a03b3437#rd
94,中国社会科学院学习习近平总书记在省部级主要领导干部专题研讨班上的重要讲话精神,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176919&idx=1&sn=8ae0fd7653058d8939be00eae4968cd9&chksm=87e4efd2b09366c4e3cc1864904347a2946d8a20b8aa65ec1c985803c933f24453b0e3f5356c#rd
95,中国社会科学院党校第46期处室干部进修班举行毕业典礼,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176919&idx=2&sn=df1e6669c7c4330848c63a9b4306ae40&chksm=87e4efd2b09366c4ddb4f4580e9dda959cda7aea1c077c7a1934d02003de0e0bb4eb98767c48#rd
96,在探究文明脉络中增强文化自信,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176919&idx=3&sn=413a96b70bf7b5e17d6081ca4cd8ed26&chksm=87e4efd2b09366c4c409397c263171b2287cdaebf5784fd8495f2a1b46ff328958eea13de7fc#rd
97,【二十大·二十题】全球携手 共解发展之题（第二辑）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176870&idx=1&sn=6dc3ecd374ac89177194f686e66bcadb&chksm=87e4ef23b0936635a75c362e8fab618e416e54fc7a590ad06e56b0ecabb1d2224ac73b5ce2d4#rd
98,【二十大·二十题】张蕴岭：精确认识百年未有之大变局,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176870&idx=2&sn=5d400f31d70a1c00dc1530d11de86c4a&chksm=87e4ef23b093663596b57dd3bf8e517888d0a87739cfc9bf4139c6f55e628ea3d3df21c818ee#rd
99,【马院院长谈】王智：思政课教师讲好道理的三维视野构筑,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176822&idx=1&sn=79b1e3f370e3c65743765ef17ce2ba27&chksm=87e4ef73b09366652c124091c028777db712feccbf6a47887732ccf34046aa41ed4d792cdf90#rd
100,聂锦芳：文本研究与当代中国对马克思思想的新理解,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176822&idx=2&sn=e6beb3d951c0ccc0697d9872273e54c4&chksm=87e4ef73b09366654d946393f87a632f34dfd86c48f15b70e25f5834425f9cbc222428358743#rd
101,新时代文艺事业如何回答时代之问（第二辑）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176765&idx=1&sn=bc73df2252be26cb9bad44844ed450ed&chksm=87e4eeb8b09367ae8c98626ed1abfe65da8e78723b2543cb7d71c57336a9adbdfa13f9741c6e#rd
102,【二十大·二十题】破除美西方“冷战知识体系” 建立“人类命运共同体知识体系”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176765&idx=2&sn=7e40bf6a6ea439a1d70a4d926006ef62&chksm=87e4eeb8b09367aea677c2777a49a7723440aa7d3b63def49701a413b57f685c8edfa83db482#rd
103,深化政治巡视 推进自我革命——第二届巡视理论与实践研讨会在京举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176721&idx=1&sn=1351031995664fcd660250fe197ffb36&chksm=87e4ee94b09367825ec53a98431399968301f8138a90d0ee912c6e6b423923c5254d4b5fd8e1#rd
104,中国社会科学院举行援藏干部行前座谈会,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176721&idx=2&sn=45f8cfe9da227342b4335b3cfd70d828&chksm=87e4ee94b0936782aaff48ab1154fe1af5ef6fb7082fd0c83f36d269c2a604e3440f703a0ef5#rd
105,不断推进马克思主义理论创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176721&idx=3&sn=aa66b97bcb78e698efc89dffc83495ad&chksm=87e4ee94b0936782096f3b65f039da0a883a96d8268f8a023658fdf291724f04ca4162f32d15#rd
106,韩庆祥：《思想的散叶》与用哲学方式把握现实的逻辑,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176685&idx=1&sn=d484df955178bc44f58a4fbb7209421e&chksm=87e4eee8b09367fef14aff7f1e6bba6adf1a93896823f7f2840e34ab794304d1070e361fbc55#rd
107,【二十大·二十题之“乡村振兴”】开创全面推进乡村振兴新局面,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176611&idx=1&sn=f5612d0365eadfc1b9ac7045c6d501d3&chksm=87e4ee26b09367303d3149fe914275ace9aba5616152ccb7182da36f9efd7c9d10a8b8db0006#rd
108,从肉体与精神和解的视角看实践唯物主义,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176611&idx=2&sn=1542cf582a6e1cf8cc5b4c2b03d38571&chksm=87e4ee26b093673006e874257ba78b8682895816a3fe86ad3344dd1cd85e4b6cb448a894fe47#rd
109,石泰峰在中国地方志指导小组办公室调研时强调 努力开启新时代地方志事业发展新局面,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176572&idx=1&sn=a87dcdd236333baf1948b3f247e7cacb&chksm=87e4ee79b093676fffd7639cc05921f9da7fab9c733f54c18cd3fcb09b33c66b7b9e0c760380#rd
110,中国哲学社会科学话语体系建设•浦东论坛开幕,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176572&idx=2&sn=b6e35ca9457e36fec9ec4289466dd671&chksm=87e4ee79b093676facddb02ff79d71ada6dfe9f9c0649d90933610bfe0a93c43a8eefe3f327f#rd
111,深化中非合作 共助全球发展——中非智库论坛第十一届会议举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176572&idx=3&sn=7359e900c1bac3151ee9b2a2239ee343&chksm=87e4ee79b093676fb45f6961da143e4b9e386c6dcca237f7111c6bcdafe6fb19ed0778954e98#rd
112,【二十大·二十题】中国式现代化重构和创新了现代化的发展逻辑,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176500&idx=1&sn=017e78828bbe0db2c5d8c67b4398004e&chksm=87e4e9b1b09360a723911851a21be66a63d2bbef2ae915f860262f190e83a7779691f338d8fd#rd
113,【二十大·二十题】在理论创新和实践创新的良性互动中走好中国式现代化新道路,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176500&idx=2&sn=023edd8304ca43ac002f545f4e60a3ca&chksm=87e4e9b1b09360a79dca394b2414d2a6d97f612487265ad1445f2182b1c46fee51eb9a562bbc#rd
114,【二十大·二十题】推进中华民族共同体基础性问题研究,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176456&idx=1&sn=850df813d8c3718b62c47d17f0baad6e&chksm=87e4e98db093609bf937452f6a91a4b04af39e951a82591ea3f4125e766521115862ee3b0628#rd
115,走出一条建设中国特色、世界一流大学的新路（第二辑）,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176428&idx=1&sn=8b34ac3b70b4986b5afacbd9694c7985&chksm=87e4e9e9b09360ffee08f712883f95631260f14ac2d63739eabee3bbe519f6a23a49e2904228#rd
116,【二十大·二十题】跨国民族视角下铸牢中华民族共同体意识的几点思考,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176402&idx=1&sn=080a7e70b9c3470890e3d10d74ddcb5e&chksm=87e4e9d7b09360c12852dcc848f371f93ce28c0ac7f76f57e23b4157d98ba6f8163bfb8b9414#rd
117,【社科锐评】中华文明探源的历史意义与中国考古学的未来之路,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176402&idx=2&sn=533bb69f5509d313c661c5ca9493d8c7&chksm=87e4e9d7b09360c1d565a5f9ce40e8fbbe27ac7b5c993a887bb8ab22dca98dc277c646b30d8e#rd
118,推进契合新时代需求的学科建设,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176372&idx=2&sn=80689abd08f61fba3e2ceba5d309f706&chksm=87e4e931b0936027a098af652500b2a22e2959e7025184c7492f0ec74cce3398523ec1727c7e#rd
119,石泰峰调研中国社会科学院社会政法学部时强调 立足中国实际 解决中国问题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176345&idx=1&sn=7c85a86f2309e42985ec015ec8a88907&chksm=87e4e91cb093600a5cfd3df2e353bba02d3592ac66ee3dd0b42a2c38697db7e1e375d31694fb#rd
120,积极建构中国自主的知识体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176259&idx=1&sn=8af88951254b4cdcd461027a330c96dd&chksm=87e4e946b0936050b8d18550f4a7ebb1edd3e923a138c1dadcc730c1f06ea7cd8d51fc277499#rd
121,倾心打造精品力作 努力回答时代之问,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176259&idx=2&sn=5137ba50be92925a2c1ddeee71c87cc9&chksm=87e4e946b0936050da3cd99ea995c904521b9e57bc91b2615fa475891f91a3f4c2875f78741f#rd
122,《明清宫藏丝绸之路档案图典》发布,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176243&idx=1&sn=2f508a031d72aae1672bcec77f822e62&chksm=87e4e8b6b09361a0a21e3a4f1c0b5ff2fdd3dfc70f3c89c5c773ebf53fb36d6db09fd2bf5279#rd
123,【社科时评】王健：在全球供应链安全稳定中彰显金砖力量,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176243&idx=2&sn=12d4f92970f63727e09a87ce6baa35a6&chksm=87e4e8b6b09361a0e2363b5ba6b32552fcabe95dc61d2f723c73e41abc9bda7ae82576b5ccf8#rd
124,【二十大·二十题】做好新时代党的民族工作的科学指引,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176186&idx=1&sn=e364dab7f25c5091e59bdf674ba75e6d&chksm=87e4e8ffb09361e918ce173affdc1e9780820b0cb8be69154dd6bd4f630683a4068590395015#rd
125,构建中国自主的民法学知识体系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176186&idx=2&sn=9f637b26bc453e67aa088f2be1278faf&chksm=87e4e8ffb09361e93dea9505720a95d109631c1aa2961cee5ff86d59dd5b2d1e42b9eda0a1d5#rd
126,胡正荣：植根中国实践四十年 中国传播学面向未来再出发,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176147&idx=1&sn=ebfb971900dd081d17da06803233c087&chksm=87e4e8d6b09361c077c266275bc0487656395489dd30916a0645001158754c42f6932fceb691#rd
127,【二十大·二十题】推动边境民族地区普通话高质量推广普及,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176147&idx=2&sn=b3bf631b4b974de891c4f5e9cf40d57c&chksm=87e4e8d6b09361c0fcbb72d5d4ed9c02630e6d13b69841e5014c9ac89e1c1dd415826b67e703#rd
128,【二十大·二十题之“共同富裕”】推动共同富裕 答好时代课题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176131&idx=1&sn=1f270e31a6612d5df7ae05bcf48a159d&chksm=87e4e8c6b09361d0a917a5ab75f2c577ba5205bbaa77bd0586c3a65307a575b5311119d9abc2#rd
129,哲学之变与人类哲学的真正任务,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176131&idx=2&sn=e9c4a44c49753db85a1f3665f9a8310d&chksm=87e4e8c6b09361d08cd737c57b9c78e3b0b5aa4636811b199e180238f942729792024de872d5#rd
130,为新时代古籍出版工作凝心聚力,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176093&idx=1&sn=95c9f1df91db3535317c0a2aeab9b66a&chksm=87e4e818b093610e2b72d26be6ae5ada2a8a3932d0222dd80cbfd00f73c9056608d9e28f79e1#rd
131,【二十大·二十题】人与自然和谐共生是美丽中国的鲜亮底色,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650176093&idx=2&sn=86abddca97be856b015fb224e2249e9b&chksm=87e4e818b093610e976792cb924fd778a05e5e04323fe0cf5f5a35278e23d48223843a0d5540#rd
132,【学术圆桌】影像、城市与记忆：文化地理学视域下的城市电影,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175995&idx=1&sn=1db8758b1bbab34a305d0801c52e0ede&chksm=87e4ebbeb09362a84d10d6dc62fc52a56bf48d307f7f4cbf3a326962c9beec63ca5cf829ab8f#rd
133,古代文学史料整理研究的范式演进,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175995&idx=2&sn=59655165df4a7b9ab9004e0d64fe83e4&chksm=87e4ebbeb09362a8c336705c61e9b5a3c35f38c7fa3219fb7b0794f5d99e3bc3b6eccebfe85f#rd
134,走出一条建设中国特色、世界一流大学的新路,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175958&idx=1&sn=b1931aa9a4ea9a1de0eaab28734438d8&chksm=87e4eb93b093628528f99cb7970408a0ce8094e71031e2056a70e18e97afe1adb7fbc11f902e#rd
135,新刊速递 |《中国社会科学网刊》2022年第8期！,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175951&idx=1&sn=dd26d957352d9c78d24848ad4694c2bc&chksm=87e4eb8ab093629ca6cc941187d34a207cbc8a4fba1dc0a6b2c59c2612bb3af5210977bfaf16#rd
136,【二十大·二十题】铸牢中华民族共同体意识与加强中华民族共同体建设的辩证关系,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175930&idx=1&sn=13c175e9651cfa38c3f3582a6bfc2c80&chksm=87e4ebffb09362e9b52d17b75a69f25772464f876ee6196e09a37ae9d07768264bc69bff089c#rd
137,系统传承和发展马克思主义政治经济学的时代引领,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175930&idx=2&sn=d8944b09e01e41a0d15cf33b3a353dbf&chksm=87e4ebffb09362e9a40d3cfc34206ec7a16974e7365f6febe918f3698eb7525ded8d4f17456e#rd
138,深刻领悟“两个确立”的丰富内涵,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175899&idx=1&sn=f20b44c4ad4e4010eedb5aa44d990141&chksm=87e4ebdeb09362c8713d8c794918a3cb50696ab2087542a534c1aff888e037805b2fdcb1fd51#rd
139,马列主义文献早期传播与中国共产党创立,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175899&idx=2&sn=a5a19450e01f9adee7941844517e77b8&chksm=87e4ebdeb09362c85aabf5b2b3cfe59d770fd74de442384dd72d83fcd02ac9898b6b2e717423#rd
140,【二十大·二十题】创新回答“四个之问”的科学理论——马克思主义为什么“行”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175802&idx=1&sn=aa06471bcd099475b300d0f87c933e55&chksm=87e4eb7fb0936269934229c379bbdfe4133a4e3ebddefa7fe0dc849c97aca4bf79ba445416c4#rd
141,【“三大体系”建设大家谈】中国国际关系学术体系建设与理论创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175802&idx=2&sn=bc0af65695080b4341f2766c9169f053&chksm=87e4eb7fb0936269bc354d81dde90feb2c7ddf647958f15e1649fe987e24c7c901b301c0c6d5#rd
142,【二十大·二十题】袁征：践行人类命运共同体理念  开创中国外交新局面,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175768&idx=1&sn=8a2b7d846497109ae1c9e832221e8ce7&chksm=87e4eb5db093624b98ca2528f3432af72fdb5163d533ccd8d5072e304f72e422537a196170be#rd
143,专访许宏：以二里头为坐标探究早期中国文明,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175768&idx=2&sn=eadaa143a8e04f1352eb8623a7b67e46&chksm=87e4eb5db093624b4a227f00f901bbc5e1065de6972a4ddeb264ae4138b443421d4ca791f73d#rd
144,【二十大·二十题】项久雨：创造人类文明新形态的马克思主义逻辑,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175723&idx=1&sn=94aabb8d07695464460786447d14e479&chksm=87e4eaaeb09363b86c51d7ab8456279874c793e4c504e976ecd64fd61ab7473fbe53006503a9#rd
145,确保“一国两制”事业行稳致远,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175723&idx=2&sn=87264c258fd7089b109403a4adb3f705&chksm=87e4eaaeb09363b82f4153158159af0299b9711b1e4a9b77d84050b14dd8add7e1a6be63b148#rd
146,深入推动中国边疆学理论发展与实践创新,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175703&idx=1&sn=0007423d5342e4df051182b1bd0d86d4&chksm=87e4ea92b09363846d1c4078050edbb9b37e87bfe542a0d4d865476a20e3a46c629880ca36a4#rd
147,【二十大·二十题之“全球发展倡议”】周弘：国际发展合作的变迁及中国的贡献,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175703&idx=2&sn=59807370b3f2e84492f896d06a280c22&chksm=87e4ea92b09363840f9db081baab0a23c0d1f9a808ae4230a543e2dd7d112e88182cc4949d22#rd
148,【二十大·二十题】苏长和：“和合共生”理念与人类命运共同体之间的内在价值逻辑,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175661&idx=1&sn=4c85ff93872af42ee5fe61668e80456e&chksm=87e4eae8b09363fe34574801ea38e0862047bbec17b8ea59229032e16d14f84f3ca50ea85a66#rd
149,从三个维度深刻领悟中华文化和中国精神的时代精华,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175661&idx=2&sn=4beb07f9da4f594c646e825b0c2ceb45&chksm=87e4eae8b09363fe3d38386187599fa08b699b80c5257dcf14419d59baa8368b158b756ff003#rd
150,石泰峰在调研中国社会科学院直属单位时强调 为党的二十大胜利召开营造良好氛围,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175634&idx=1&sn=77aa66620e31284f4cce7abf84097cba&chksm=87e4ead7b09363c17398305c107166ab089b2d9691235fb3fd4b6311c21918844b490aa1a07c#rd
151,坚定走中国特色开放之路,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175622&idx=1&sn=5f891cec8e9f592239a06a9e3c046e1b&chksm=87e4eac3b09363d5ee0b079f3dafe912cdbe5c8d066853bac6095b19ddd84fce7ba61d62addc#rd
152,陈先达：哲学与闲暇和惊奇,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175622&idx=2&sn=2b0341e58f4eddddc32a597c4c4228e7&chksm=87e4eac3b09363d591ba172804c271db4028bf965f3b404fd9873dd785c943f4d8ac64b31291#rd
153,【“三大体系”建设】回答好时代之问：新时代中国教育学体系建设的旨归,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175590&idx=1&sn=109e8c692f9d1fb3c8d4da69030c749a&chksm=87e4ea23b093633532053f8f8ee330879564ebe87b66f42500d7b43a5d73bb9850f45ef2e9fc#rd
154,【学术圆桌】我看“黑格尔与现代世界”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175590&idx=2&sn=ac6dfa0c7aa48eb0eebbab95811de15f&chksm=87e4ea23b0936335ee03a4131dca96efff7dd0d77d33a0483af49709a500839b543e64066bc5#rd
155,石泰峰：在学习习近平总书记在中央政治局第三十九次集体学习时重要讲话精神学术座谈会上的讲话,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175504&idx=1&sn=96f96ff5fd79e6dd297b6b2f7ad69a8e&chksm=87e4ea55b0936343ecafa46773146eb213ed895729f63a9cd83093636698533f700c46ce11b6#rd
156,以习近平总书记重要讲话精神为指引 把中国文明历史研究引向深入,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175504&idx=2&sn=44c236afb96fa03acdebe27fb38796e4&chksm=87e4ea55b093634302ddda7f660e7af1c11591d4b3c1df63663d3fd40bb5e89ea30d87583486#rd
157,【马院院长谈】新时代马克思主义学院的基本职责、重要使命与建设原则,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175442&idx=1&sn=b919cf66d8c386e05544c3f9ab6603cd&chksm=87e4e597b0936c81ff8adfcff0926b484b6fc0cd38457bf8328a81f33fd4fb052e48abc27264#rd
158,铭记抗战历史 传承抗战精神——中华民族抗日战争史与抗战精神传承研讨会举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175416&idx=1&sn=2410dfa01c01a7ad7dcf5e4afafd9fdf&chksm=87e4e5fdb0936ceb8a47df27d071e316b8b58091b33c5b3e0ea01d5a6ed3b7e091c92db028db#rd
159,《中国社会科学》2022年第6期目录,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175416&idx=2&sn=d70b3f930d1ccfcfb26c5ad918a97fbb&chksm=87e4e5fdb0936cebc88b1baea80f2fda925f025126aae60244bd0abbbf91797e0f4c84c3c708#rd
160,【二十大·二十题之“全球发展倡议”】全球携手 共解发展之题,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175156&idx=1&sn=bd9c15bd1f11e482e78251f75659d3c5&chksm=87e4e4f1b0936de7efa4f41c23d66199fcead4e9dac1c4b178b1ceef0d81a62bba77e5bd0fd8#rd
161,中国社会科学院传达学习习近平总书记在中共中央政治局第四十次集体学习时的重要讲话,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175125&idx=1&sn=a56597ba08375d991cab97953cc29f15&chksm=87e4e4d0b0936dc6fcb039f2b7a3f7a460fd478d114cdd346cf795d03975a70b51cafddebfeb#rd
162,不断深化中国与世界文明历史研究,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175125&idx=2&sn=09606c7f732740bb32bb753debe3a014&chksm=87e4e4d0b0936dc647a74dd3046380002f899066a5d1bb8d5b71e50a0ab877739763e1ccfe32#rd
163,推动全球发展倡议落地落实,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175125&idx=3&sn=e05d1f63cfed7ff09d3778ec753d89ce&chksm=87e4e4d0b0936dc602d88a7020761c95f2d3e369dad65e07bb2eb78bfe76ef5d94c466072bda#rd
164,新时代文艺事业如何回答时代之问,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175060&idx=1&sn=56457a06e19bb7ab3fb5decfee6c697a&chksm=87e4e411b0936d07c3225ca1e29a70c827ac5fa2b2f6e222def52f06af4f79e2d09d53795776#rd
165,中国科幻电影如何讲好“中国故事”,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650175060&idx=2&sn=f4aa9953850626fecbaa95509ab7ff7d&chksm=87e4e411b0936d07d073184d2121dc767b1dcc7706e17548474d9b899ca127e49c073def3b7b#rd
166,【二十大·二十题之“全球发展倡议”】徐步：聚焦全球发展 破解治理赤字,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174974&idx=1&sn=07fe61f106a5bbe72545a7ec0c58b258&chksm=87e4e7bbb0936eadb82c25b50ea3d8a5f1dbc0f572a2e37000c9b11f3f23a3868c5a6d3954b2#rd
167,【平语新时代】戴立兴：中华民族伟大复兴之势何以不可逆转,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174974&idx=2&sn=5038e81dc48a936101348179729cfc32&chksm=87e4e7bbb0936ead223d74d28d02014791385662a0d16a5b791325066da0ffd358e0e1acec3c#rd
168,【二十大·二十题之“铸牢中华民族共同体意识”】论中华民族共同体意识的文化底蕴,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174942&idx=1&sn=0ab762b49b89ad191405670e8e86a3b3&chksm=87e4e79bb0936e8d0657d11471485f6fb71f16ead97bf3862dea73db5056552e0c15c673f056#rd
169,强化数字经济下市场需求对创新的引致作用,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174942&idx=2&sn=ca19b8e31e9b9eff317233829975088b&chksm=87e4e79bb0936e8de5c86bca2d837f692d9720768b7c32871ab2baa3281df331aa7ce40c63ed#rd
170,【二十大·二十题之“全球发展倡议”】构建高质量发展伙伴关系 携手共创繁荣发展新时代,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174909&idx=1&sn=05ca022451a0c69cefaea5bde76cd868&chksm=87e4e7f8b0936eee13e5927671daecb90bd5c72f34c03ec9cbd9bfd739114045b002e64a056c#rd
171,深入研究阐释习近平新时代中国特色社会主义思想,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174909&idx=2&sn=1c0a6ac1ce7d6511b448c2820b419802&chksm=87e4e7f8b0936eee2313a4eaf1a082e58b90ff21e4fadcb7a54dc35be1b9af5c0e5f608ba1fa#rd
172,“全球发展：共同使命与行动价值”智库媒体高端论坛举行,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174860&idx=1&sn=6ccc03f80c61c20c9652b6b8aaf1d5fe&chksm=87e4e7c9b0936edf5958e03d7ee907bb345a4aad1cc8e2f249450e3047be34747c68f3f02a07#rd
173,聚焦“全球发展倡议”背景下的中非经贸投融资合作,http://mp.weixin.qq.com/s?__biz=MzA4NDUwMjMxNA==&mid=2650174851&idx=1&sn=cdd4c6db86d63f927525429db4ed106f&chksm=87e4e7c6b0936ed0d81e26c6ceb22141235f36747dfcfaf9348b0e684d12818ef068215b0153#rd
