Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content
72,论韩非子的规训正义,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485046&idx=1&sn=04d06784e6d2ebec00333bb2dd9d06b6&chksm=c197ef74f6e06662b56b953c653b827031539542cbfb055420188a23625590117f0ff375d218#rd,1,2021-9-14,0.0,1.0,1.0,0.0,,,,
71,作为一个诗学命题的“知人论世”说及其诠释学问题,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485071&idx=1&sn=e5f63d736492cffc80e9dbd434e68ee8&chksm=c197ef8df6e0669ba147bafef5e453d760f4df04dfa428c01026f1b1860ba40eefe816eb4640#rd,1,2021-9-15,0.0,1.0,1.0,0.0,,,,
70,刊文推介--高质量发展视域下的贫困治理转型——相对贫困与红利更迭,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485090&idx=1&sn=8abc430e2b3d3599cfd0263d51d321b4&chksm=c197efa0f6e066b6ec42368499c6901a7967831e34cc549134076b60199e23cf8d527aba1fb5#rd,1,2021-9-16,0.0,1.0,1.0,0.0,,,,
69,"“超可断言性”即“真”？
——克里斯平·赖特的“真”概念评析",http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485106&idx=1&sn=fce219cbe5bb7fae9b0a1788469347af&chksm=c197efb0f6e066a6249650c1c7c238ac9339dea2980a377ea7bcf43b9ba8f59d68527d3799d7#rd,1,2021-9-22,0.0,1.0,1.0,0.0,,,,
68,刊文推介--农业农村现代化中的小农户发展动态与衔接机制研究,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485107&idx=1&sn=5769a3d4cc1fee395e120328f03d93c5&chksm=c197efb1f6e066a78c9c515866da8d0d9e9c4ce6561ff4716c456c3c9d7b6c78ba34d7848943#rd,1,2021-9-24,0.0,1.0,1.0,0.0,,,,
67,网络技术治理与政治舆论转向,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485130&idx=1&sn=b785698c8142d4bf03cd5a300af10c7f&chksm=c197efc8f6e066dee13b7a16a417ea99ca65ad20aa8f2273bb671b383783d601a5ee05bc413b#rd,1,2021-9-27,0.0,1.0,1.0,0.0,,,,
66,《江淮论坛》2021年第5期目录,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485209&idx=1&sn=07f23dbfc38f13a50eaf29b0788b20ab&chksm=c197ee1bf6e0670d7f1fbadfa409e256f61718a42008fea18d61a1c86f033444a6f139a9b4f2#rd,1,2021-11-12,0.0,1.0,1.0,0.0,,,,
65,刊文推介--习近平法治思想中权力运行制约和监督理论,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485251&idx=1&sn=abb04c65d9fe0e42c1b16e625f65cdd0&chksm=c197ee41f6e06757803484a3ee2b01203ecfd1fc39dbf14ccf52665045e6ca73a9da99ea457f#rd,1,2021-11-15,0.0,1.0,1.0,0.0,,,,
64,刊文推介【类书研究】||《渊鉴类函》与清初文学观,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485295&idx=1&sn=50ec9e06990d589ca9af141b52c10ee6&chksm=c197ee6df6e0677ba9b5fafd14eaa8a2063bf17add212aa0b08f3f40d1201b80733d53321d9c#rd,1,2021-11-16,0.0,1.0,1.0,0.0,,,,
63,"刊文推介【类书研究】||清初类书与文献传承
——以朱彝尊的类书观念、收藏和实践为中心",http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485297&idx=1&sn=4ddda2b021bda5383d624752f6a0740e&chksm=c197ee73f6e067656ef4ede2bc90e9cbe1c0734e5ba43e76507830904a612b7392bfa095fc0a#rd,1,2021-11-17,0.0,1.0,1.0,0.0,,,,
62,刊文推介【类书研究】||论现代学术转型视野下梁启超的类书观,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485336&idx=1&sn=7f443db4f28e9f649de7327bacab9931&chksm=c197ee9af6e0678cdffa9a5aa61edb5130ea46ab4c894bb63687d370b389c14736ac974e07ea#rd,1,2021-11-18,0.0,1.0,1.0,0.0,,,,
61,刊文推介||论富裕型民生,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485337&idx=1&sn=c33788afdac7d8034db62c2542a44409&chksm=c197ee9bf6e0678d99493513c8151a22865f285dda9f363f4440ca7decefd84617bf19093981#rd,1,2021-11-19,0.0,1.0,1.0,0.0,,,,
60,刊文推介||回流农民工助推乡村振兴的有效路径研究——基于浙皖赣黔四省的调研,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485361&idx=1&sn=307fab5581fbf16dd6a2a06894119b36&chksm=c197eeb3f6e067a5f16b53ec9bd8612dcb95b2c0404b8f88a3e551cf748bf5ab23a08aeb3b86#rd,1,2021-11-22,0.0,1.0,1.0,0.0,,,,
59,刊文推介||老子《道》《德》篇历时研究,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485362&idx=1&sn=ca85af3a4ccb55ac60c4d862b9efd3ac&chksm=c197eeb0f6e067a6c0034c940f2fcdd5994b22ffd2ab3181c16ff7dc0bd03cb5a9a5c28dd193#rd,1,2021-11-23,0.0,1.0,1.0,0.0,,,,
58,刊文推介||中国退役军人工作体系的决策逻辑与机制重塑,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485363&idx=1&sn=c7eab83b0b7569a7151dce7f0ce2274c&chksm=c197eeb1f6e067a7ded474cf323224e527254500e3427074cc663db231e95bfaf34f5ecd0ce8#rd,1,2021-11-24,0.0,1.0,1.0,0.0,,,,
57,刊文推介||论《韩非子》中“悚惧”的逻辑展开与异化——以君主对臣属的心理震慑为核心,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485375&idx=1&sn=735b1316d444b9945f3c7d0d7138bf4e&chksm=c197eebdf6e067ab91d8f6b1411a2877e926fdc0f31a7fcff408ec593b7b4d705fefe914c322#rd,1,2021-11-25,0.0,1.0,1.0,0.0,,,,
56,刊文推介||数字时代教育主体性的重构——基于伽达默尔解释学对教育主体性的考察,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485376&idx=1&sn=f0b5378579a6b76163013089d85d1e74&chksm=c197eec2f6e067d4749cbb1197615098220fa77d6126b709bf5d55c34c4d42dd87139c064203#rd,1,2021-11-26,0.0,1.0,1.0,0.0,,,,
55,刊文推介||生产力双重维度的生态化解放与发展,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485396&idx=1&sn=b0f73d3928044b4af939d50083331e2c&chksm=c197eed6f6e067c0c8206b07b88f5410b8eb236305b69ecb6798867788a61fe0889c5f6bdacf#rd,1,2021-12-6,0.0,1.0,1.0,0.0,,,,
54,《江淮论坛》2021年第6期目录和摘要,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485463&idx=1&sn=22f7e8591d9c6246841db89292921153&chksm=c197e115f6e068038ff1a5aa1691ef82c9bb911b6755bee7633330a3f442c0fe83cc99920dec#rd,1,2022-1-8,0.0,1.0,1.0,0.0,,,,
53,《江淮论坛》2021年总目录,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485465&idx=1&sn=d51b77ecf85493baa3765c6836b6b717&chksm=c197e11bf6e0680d24badf126efd4f4b653f52f0d904de0957a154bc34e29f994e1f8c4e3a9a#rd,1,2022-1-10,0.0,1.0,1.0,0.0,,,,
52,刊文推介||从《商君书·徕民》看商鞅学派的思想变迁——兼论战国晚期秦国人口及军事变化,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485538&idx=1&sn=9a6230d2ff1dd21062d99ca0fc6c93c3&chksm=c197e160f6e06876a57736ee766c19bb012a2d900ac462eb4c4f4b63ec96fc87ced531da0dbb#rd,1,2022-1-18,0.0,1.0,1.0,0.0,,,,
51,刊文推介||新发展阶段缩小我国区域差距空间模式的构建,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485559&idx=1&sn=f027b2b8e01aea1f7820b0fa72674b77&chksm=c197e175f6e06863c8c32afed62c6c8c4288de71ca63d2ec7018cb633b50957d91821e5c6640#rd,1,2022-1-19,0.0,1.0,1.0,0.0,,,,
50,"刊文推介||章学诚的“文衷于道”论
——“六经皆史”与文道论的新变",http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485580&idx=1&sn=3066ab9e29ee5e5e6290f0cf10eebf86&chksm=c197e18ef6e06898381cadc0194394719662e6436bd6ee8a802aa4ef5ffc069f99ad113aa73a#rd,1,2022-1-20,0.0,1.0,1.0,0.0,,,,
49,刊文推介||天理与儒家人类本质论,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485581&idx=1&sn=167ca5142e4374b48443a300990da066&chksm=c197e18ff6e06899e5b5bd7c689944dba75c55b16548c3f13f53b33eec25efc12bc99178d54b#rd,1,2022-1-21,0.0,1.0,1.0,0.0,,,,
48,刊文推介||论养老金股市投资风险法律防控,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485609&idx=1&sn=1c62b5520a875a739cd01e35e3b3bed2&chksm=c197e1abf6e068bdeecc65c96566f62b9b0aaa2538c91cdc61ef332f23f7be32a4fac4fd0cd9#rd,1,2022-1-24,0.0,1.0,1.0,0.0,,,,
47,刊文推介||论朱自清的古诗注释学,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485629&idx=1&sn=f4e5a32553cbc38f116c37de80610a8d&chksm=c197e1bff6e068a92235e4f427821a5baf63fdd1926b979d314f80b1f81134e62eb4c8b772e9#rd,1,2022-1-25,0.0,1.0,1.0,0.0,,,,
46,刊文推介||无与有：老子道的哲学,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485671&idx=1&sn=dc5018229c1e72e7853b10fd72187f23&chksm=c197e1e5f6e068f3074cd6b2620e703befe35a34d2cf0a33915782d8a44b0e7c4f6bfc51e630#rd,1,2022-1-28,0.0,1.0,1.0,0.0,,,,
45,刊文推介||数字人民币创新的合规监管研究,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485691&idx=1&sn=e9d24a14e97b4efa23c3407c00710a2e&chksm=c197e1f9f6e068ef6e78a4a2099f17dd54a1998419d4c4d5021b47336cb0935dcfa76cf23367#rd,1,2022-1-29,0.0,1.0,1.0,0.0,,,,
44,刊文推介||论企业合规检察建议激励机制的强化,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485692&idx=1&sn=f56fb375e24cb3f29d77c943285c55c3&chksm=c197e1fef6e068e8a2e8599225a155fb1f4a180c58510fd267edf531cf723fd00af0c5c7a6ec#rd,1,2022-1-30,0.0,1.0,1.0,0.0,,,,
43,刊文推介||汉晋六朝皖地诗考述,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485726&idx=1&sn=72553aef5fef9aface7d99cf026483e6&chksm=c197e01cf6e0690aca691fd5518b38f75b55b63492f4f42479e3eaf6e7fff8b5cc96a628b03b#rd,1,2022-2-28,0.0,1.0,1.0,0.0,,,,
42,《江淮论坛》2022年第1期目录和摘要,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485798&idx=1&sn=8cae385746eec9057192a13f418469fc&chksm=c197e064f6e06972453c0c23b66eff7a45c8a68b98412e073fddb14982ca723942b887b876df#rd,1,2022-3-22,0.0,1.0,1.0,0.0,,,,
41,刊文推介||论程序正义的自主性价值——程序正义对裁判结果的塑造作用,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485812&idx=1&sn=4b47f400e9cd5f2a4a63eb0f56d0fbd2&chksm=c197e076f6e0696018bdf5910fb2d35ddfbd5628c87da124219ca6b42e3ca3ff57b2996cbdd9#rd,1,2022-3-23,0.0,1.0,1.0,0.0,,,,
40,刊文推介||推动现代服务业同先进制造业、现代农业深度融合的调查与思考——以HN省ZZ市为例,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485852&idx=1&sn=a16fb37125f5f354f0c58fc82e4a9a1a&chksm=c197e09ef6e069882fc699563d99400f8bc7a9dc0fc0091292b976375fc14df6d186c50b0b7a#rd,1,2022-3-24,0.0,1.0,1.0,0.0,,,,
39,刊文推介||人类命运共同体世界历史意义的生成,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485867&idx=1&sn=cdc8d75c23f7de18c72a2a6602a3521d&chksm=c197e0a9f6e069bfb4335930282bb6f7e891cc234c0673bde51653a16fe979080375580ae45b#rd,1,2022-3-25,0.0,1.0,1.0,0.0,,,,
38,刊文推介||《文心雕龙》的兼性智慧,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485868&idx=1&sn=da7ad4b6ee36d3b05d3fe77aa7c7f907&chksm=c197e0aef6e069b848c036a34ae1307b6ab0415122fd7bd15aa0b6fe5f909f68c94e4f1b4914#rd,1,2022-3-28,0.0,1.0,1.0,0.0,,,,
37,刊文推介||论RCEP制度多样化条款对多边经贸规则重构的启示,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485869&idx=1&sn=8d8df47e2c51c469a8b5684e88de24f2&chksm=c197e0aff6e069b92cbda1483dcd3dc0b0dc0647a4c45a7893a12ead650a977de5bf568f0732#rd,1,2022-3-29,0.0,1.0,1.0,0.0,,,,
36,刊文推介||托姆巴时间分层辩证法批判,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485870&idx=1&sn=1c686b9ee3acf719f2ef20bc85e15168&chksm=c197e0acf6e069bae2641b7569bd664dea42b0fa23f79bcbf877be048d9ab3540b709a15939c#rd,1,2022-3-31,0.0,1.0,1.0,0.0,,,,
35,刊文推介||数字贸易规制构建及中国的因应,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485871&idx=1&sn=6eecbdc126bacfa7c34dc24a1313f39b&chksm=c197e0adf6e069bb7223c61997400bab171a983e7fd36ee1b37c1346c0f2a25fa81e6c726913#rd,1,2022-4-1,0.0,1.0,1.0,0.0,,,,
34,刊文推介||基于权力、资本和权利三维视角的旧城更新运行机制研究——以历史文化名城苏州为例,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485884&idx=1&sn=2581e4adeb46df8f9453ce45dea535dd&chksm=c197e0bef6e069a89383b91589c1dbb999977df66663949f0f2ec3b94eceb271376c4fc2ac24#rd,1,2022-4-8,0.0,1.0,1.0,0.0,,,,
33,刊文推介||职工医保基金的结构性失衡问题研究——基于A市数据的精算分析,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485903&idx=1&sn=85471758d3b24111370a9b438f6f6685&chksm=c197e0cdf6e069db10539b009ae0ced716380ee54eb669a1420bd994ab95570ea02ed82fb17b#rd,1,2022-4-19,0.0,1.0,1.0,0.0,,,,
32,刊文推介||从人口红利到人口负债：新发展阶段人口转型问题研究,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485904&idx=1&sn=f55d8ace7627be774b71a3010640ebbd&chksm=c197e0d2f6e069c4627249776dc69580abd24fcd855ce48240844c3ab54cba6777ac1a5a87ae#rd,1,2022-4-21,0.0,1.0,1.0,0.0,,,,
31,《江淮论坛》2022年第2期目录和摘要,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485948&idx=1&sn=87b0704e60fad15f50d170074be932ba&chksm=c197e0fef6e069e8a2fd263468da0fa31c89551a4abc97e423e1aa9ea23f002690fe09a812f8#rd,1,2022-5-30,0.0,1.0,1.0,0.0,,,,
30,刊文推介||人工智能犯罪风险评估“算法歧视”现象及其规制路径,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247485996&idx=1&sn=3f6b60353ea1677addcafde82fafaa9f&chksm=c197e32ef6e06a3802dbb4f92d40d82ea2ef9a66ae1b046d409cf086486e84533a6255fd2b65#rd,1,2022-6-2,0.0,1.0,1.0,0.0,,,,
29,刊文推介||论陆游艳词情诗之同调,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486012&idx=1&sn=74e8f6ad9776f042909ccbe633f36194&chksm=c197e33ef6e06a28745cc5d03f7c757dd0ccd6a7d32b8e9b591aaf216ee4a0794741879158c6#rd,1,2022-6-6,0.0,1.0,1.0,0.0,,,,
28,刊文推介||新帝国主义的形态、动向与危机,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486033&idx=1&sn=55231baf9013ea4778e9d3a535a71c10&chksm=c197e353f6e06a459d2329d5f08b7936985ec65f7b3a6ccf7064a0f131b781bc696c73f8b6b8#rd,1,2022-6-7,0.0,1.0,1.0,0.0,,,,
27,刊文推介||20世纪前期马克思主义史家的先秦民主论——以郭沫若、吕振羽和侯外庐为中心,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486044&idx=1&sn=e3d70369377a3777a74080a2bd79a41f&chksm=c197e35ef6e06a48ca5d467cbf40e3c531dfb32cee73677a8ff78c3f5b9abfb7826a9420ef30#rd,1,2022-6-8,0.0,1.0,1.0,0.0,,,,
26,刊文推介||股权激励创新成果转化的法律规制——以高校科研主体为例,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486045&idx=1&sn=b0c3a9eddf1587f7b259c881c20f805d&chksm=c197e35ff6e06a49c4056a558a48220e202ebedc1c747c8ae7484131468573f90bc0dc4b8da8#rd,1,2022-6-9,0.0,1.0,1.0,0.0,,,,
25,刊文推介||“元宇宙”现象的历史唯物主义探析,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486046&idx=1&sn=0e4da42b69371a2f3dc86ba306821c24&chksm=c197e35cf6e06a4aa3b394df679516a4eb8ed14546af8e864a6f55b7fc1b9b1b6f4ff7ac5d09#rd,1,2022-6-10,0.0,1.0,1.0,0.0,,,,
24,刊文推介||中国乡村治理现代化的演进逻辑与路径选择,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486077&idx=1&sn=b26058e0bfb52971ac51b1b5d41ba65e&chksm=c197e37ff6e06a6925190480fd376adcc26f481505d74f7efa4eef6ddf920eae23a5ad888793#rd,1,2022-6-15,0.0,1.0,1.0,0.0,,,,
23,刊文推介||中国全球经济战略：演进历程、阶段划分及路径选择,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486093&idx=1&sn=f181e8db9f9f7fe8466be92b51da76c3&chksm=c197e38ff6e06a99b37aff75fc2d5a3b8bbfc9fdedc704a0dbbebc53d3cdf206cd38461fd801#rd,1,2022-6-17,0.0,1.0,1.0,0.0,,,,
22,刊文推介||低生育率：怀疑、再调查与重复验证,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486113&idx=1&sn=df937992ad82718c2e12826fb37be92c&chksm=c197e3a3f6e06ab59b0e775d2dc347ff33f342b5a183557793ea14391f38afbf5bfb006a337c#rd,1,2022-6-21,0.0,1.0,1.0,0.0,,,,
21,刊文推介||新型主流媒体舆论引导的策略传承、手段创新及其效度量化——基于新媒体内容治理为中心的考察,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486114&idx=1&sn=0bb27b3fdeff1a3a0aefa5e378b1311e&chksm=c197e3a0f6e06ab6e622cc4ab3ebd05d3b008f86b9bc553f1b588d5931da9157290be22aeaf2#rd,1,2022-6-22,0.0,1.0,1.0,0.0,,,,
20,《江淮论坛》2022年第3期目录和摘要,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486372&idx=1&sn=60e1c6627c37b02f901e56a75b815d49&chksm=c197e2a6f6e06bb09f4e0264c63fc00db05d36b202f4141899c3c23a75fd2f18a88249c003fe#rd,1,2022-7-16,0.0,1.0,1.0,0.0,,,,
19,刊文推介||人类命运共同体的哲学透视,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486436&idx=1&sn=8d89619275a69106a9fadca41152a09e&chksm=c197e2e6f6e06bf088828c077befa1b9d4c7049f5d33a16c54b84c1f1b839ef4e345cb5d88d8#rd,1,2022-7-19,0.0,1.0,1.0,0.0,,,,
18,刊文推介||新时代长三角区域经济健康发展的路径研究,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486501&idx=1&sn=f5cbbe4dbe42f53bea4121c4cef5e8ea&chksm=c197e527f6e06c313bdd32278676c84c3b5dc2c0622160b7a14f252ca98735bc717ba2d2cd2d#rd,1,2022-7-21,0.0,1.0,1.0,0.0,,,,
17,刊文推介||清华简《五纪》的“中”观念研究,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486529&idx=1&sn=84c5a2e2473d9a5800b43b9dd044304e&chksm=c197e543f6e06c55bfc7bd4a116de3b54384a03452622bde2f231a2c7c75dc2e0fe76f96a8c5#rd,1,2022-7-22,0.0,1.0,1.0,0.0,,,,
16,刊文推介||新时代推进人民政协协商制度建设的探索与思考,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486752&idx=1&sn=7ac19112e2b9a56d64542d3df9fec273&chksm=c197e422f6e06d34b5228fdcb40e2411c54a78e7b784b9b94f06242ffb9eeaace4f18393e954#rd,1,2022-7-26,0.0,1.0,1.0,0.0,,,,
15,刊文推介||中国共产党共同富裕思想的三重逻辑,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486753&idx=1&sn=b051e7d4f7f6f608d6b67bf458790b72&chksm=c197e423f6e06d35363c491e6958fce073b0ddab0f9bd931595e72ac7d97d11cd392e910f9d0#rd,1,2022-9-6,0.0,1.0,1.0,0.0,,,,
14,刊文推介||晚清民国徽戏抄本《八阵图》叙考,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486754&idx=1&sn=942e7f1fec7a5ac88c3f8b0710afe9d9&chksm=c197e420f6e06d36e606f92137a82015095334598ff822a57783ec57d0436a31696d58f2bcce#rd,1,2022-9-9,0.0,1.0,1.0,0.0,,,,
13,刊文推介||试论清华简《五纪》的德目,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486757&idx=1&sn=757ba15d340fc38723defffe2cf1e75c&chksm=c197e427f6e06d31caf9c8ece9ef9af500881b5b71d93295a2e744b5cd3106d02e578e16d8e3#rd,1,2022-9-13,0.0,1.0,1.0,0.0,,,,
12,刊文推介||清华简《五纪》思想探微,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486758&idx=1&sn=3dfa869903e737183e012a4e15584cff&chksm=c197e424f6e06d32ffca7c1df970045a88d36acd437b9bfc42bcb62240b1752cb3ac42cb544f#rd,1,2022-9-16,0.0,1.0,1.0,0.0,,,,
11,《江淮论坛》2022年第4期目录和摘要,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486857&idx=1&sn=bece94f4480040eba3fa89680cacf9eb&chksm=c197e48bf6e06d9d630988dc93c761b61b2d51dccd87d78d22360d92f80c0d14beab2904dc03#rd,1,2022-10-28,0.0,1.0,1.0,0.0,,,,
10,刊文推介||作为想象性文明形态的元宇宙及其制度化建构研究,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486869&idx=1&sn=b032d69b2f882ed116a267885c9636bd&chksm=c197e497f6e06d8111703ddc0f242f3708b64f98610d4d1a99b8b1e9369c44da664aa4372306#rd,1,2022-11-1,0.0,1.0,1.0,0.0,,,,
9,刊文推介||我国耕地“非农化”“非粮化”的现状与对策,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486885&idx=1&sn=ef09568f8cc77f87dbd9388490fd8006&chksm=c197e4a7f6e06db12093334bcd3d7ac77908005b3c65af128132482df308e3ee1f76490e2c30#rd,1,2022-11-2,0.0,1.0,1.0,0.0,,,,
8,刊文推介||魏义霞：严复解读《老子》的多重视界及其反响,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486921&idx=1&sn=511e2ccb1519e7c397a007ba2a37d00f&chksm=c197e4cbf6e06ddd4dca841bf6686fa579a46b5d38eadf27a0ae9492023862b1b13e842e6e92#rd,1,2022-11-3,0.0,1.0,1.0,0.0,,,,
7,刊文推介||曾一果：技术和艺术的分化与再融合——元宇宙与数字媒介技术的想象力,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486940&idx=1&sn=fdca6c212fb2582a4d512018d5280b4c&chksm=c197e4def6e06dc8582f074f40168bdc619c5d3e84681b56879d8e48eebcf869a6bc9da8a0bb#rd,1,2022-11-4,0.0,1.0,1.0,0.0,,,,
6,刊文推介||关保英： 行政公益诉讼受案范围类型化的缺陷及理性回归,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486941&idx=1&sn=95fcf3f1d855bde4226d93cf6855fd6a&chksm=c197e4dff6e06dc9c6c9d0fb0420dcff65371919ba8dc1f6c192ec7a54d958a5adcef0cc3039#rd,1,2022-11-5,0.0,1.0,1.0,0.0,,,,
5,《江淮论坛》关于“深入学习贯彻党的二十大精神”专栏征稿启事,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486965&idx=1&sn=a6844db9cd5ea20714900245ba0778c1&chksm=c197e4f7f6e06de1b70bc3021a1b9f0c6cef6d3392572755c9dc369656b5fca54cd541ca7503#rd,1,2022-11-6,0.0,1.0,1.0,0.0,,,,
4,刊文推介||查金萍：《御选唐宋诗醇》与清代韩愈诗歌的接受,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486977&idx=1&sn=4be9c54c7ef2ca9a090f2025ab00b93e&chksm=c197e703f6e06e153e0f1cf7861bea0b51371173408cf82316b1e9d72867fdbefad5bb50a57d#rd,1,2022-11-7,0.0,1.0,1.0,0.0,,,,
3,刊文推介||王威威：论《管子》中道与法的连接,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247486992&idx=1&sn=53596262af47c2e20aca08f08d65c5cd&chksm=c197e712f6e06e0494cde8607c6c53c3364be564cef7a965b6f4077c0457445ea49677e2f4ee#rd,1,2022-11-8,0.0,1.0,1.0,0.0,,,,
2,刊文推介||黄燕芬  刘志成：建设全国统一大市场的理论逻辑与推进路径,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247487007&idx=1&sn=f914a51e09b6f2dbea20e44e9e51dbb3&chksm=c197e71df6e06e0b3a839958c896468d04a3c902fef480e61ad77c0b9eb3f44cda87f75cd854#rd,1,2022-11-9,0.0,1.0,1.0,0.0,,,,
1,刊文推介||胡兰双:符合论与“事实”的渊源,http://mp.weixin.qq.com/s?__biz=MzkyMDE5MTA4NQ==&mid=2247487008&idx=1&sn=90a940abb5a16548694df6ba951ad3bc&chksm=c197e722f6e06e34cc7963aee9fbacf364434ad4041bf2ee455533ec5fab47366128771279b7#rd,1,2022-11-11,0.0,1.0,1.0,0.0,,,,
