Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,content,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
147,宁立成 ▏我国“剥夺申请行政许可权”行政处罚的立法完善,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487305&idx=5&sn=5eb8c99209e47c00d75b1c1b7c4278bb&chksm=96fd6316a18aea00d42b5ceecb1f8578db03e044d980e8dade1a86c0f21cb84d52e9b46d7656#rd,5,2021-11-3,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
148,《江西社会科学》2021年第9期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487278&idx=1&sn=911306f8a89214f9d44ed44e74341284&chksm=96fd6371a18aea67e4e094340efafaa84457be5990eb9bde42514dffc240e21a5e25dc6c3f0c#rd,1,2021-10-31,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
149,张开焱  ▏巴赫金体裁理论中的政治泛音,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487268&idx=1&sn=08eabffb79f068ba9e2a63c33b9a701a&chksm=96fd637ba18aea6db775f87e66ecf8df889d602c5896fa35cb6dedd75ad68f7c06753e48d767#rd,1,2021-10-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
150,陈文钢 ▏论苏珊·桑塔格的“反对阐释” 与“反理论主义”,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487268&idx=2&sn=83af9989a5e66569baca0a518c1008df&chksm=96fd637ba18aea6d7a55991d81c0ea6c69faa608a0030353532996005de4f758411e20f978d2#rd,2,2021-10-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
151,王洪兵  ▏清代乡村治理多元协同模式的建构及其得失,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487268&idx=3&sn=a125cad8bc14be48ac3e81ef998c5888&chksm=96fd637ba18aea6d5fc4c4a8edc4a2dc2fa347f7d5530822a9e81c730d2ad1ef2639e31bd4b3#rd,3,2021-10-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
152,武长海  ▏机构投资者参与非上市公司治理的困境与纾解,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487268&idx=4&sn=7b0de3bbbde9ca2f410a470d25938439&chksm=96fd637ba18aea6d53b7b73e08a17bf828cd2d91b0ab224b7e43a9781a9aef58e8e9ac92d5fb#rd,4,2021-10-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
153,赵逵夫 王希  ▏论汉代安平崔氏家族的学风与家风,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487268&idx=5&sn=553a2ed66d11f5c374d6f637f0978df2&chksm=96fd637ba18aea6d0dcbd5d8657bc5f02a878f552350d2652b6836aceb08f0e50ba9a23c0a60#rd,5,2021-10-26,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
154,《江西社会科学》2021年第8期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487249&idx=1&sn=6fad9b918055a9340d167b9f8b3bbd39&chksm=96fd634ea18aea584bba3e0c4a72c606b971d545fdecc2fa028f362319935d98424368e4f320#rd,1,2021-9-30,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
155,温海明 陈德明 ▏比较视域中的《道德经》“意-道-门”哲学,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487249&idx=2&sn=aa426d6cd6f9e8a9cae8ac8b7d6d3738&chksm=96fd634ea18aea5824466a3d43674a7f8f9180e0ae67bc3db6afa5df582f3e4180f642c443fb#rd,2,2021-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
156,凌建侯 ▏小说的艺术性——巴赫金诗学思想渊源重议,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487249&idx=3&sn=99b64a4f336601c9149dd5818c6be3b5&chksm=96fd634ea18aea58691b852097f1f1edfcabcf771d9e88b0636ea9607da1c9ffd57be8fa57b1#rd,3,2021-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
157,常建华 ▏乾隆前期湖南的职役与地方社会治理,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487249&idx=4&sn=11c21dc919de8511041b9b9a832dc08b&chksm=96fd634ea18aea58352c98f65834519cf176440e041bb114e678790b26273b7016a6c494cd57#rd,4,2021-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
158,刘仁文 曹波 ▏人工智能体的刑事风险及其归责,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487249&idx=5&sn=a2ada5d7c49b3c5462307bd56935bbea&chksm=96fd634ea18aea58d906ad199dfa542f0b83fec2f6a5cb76569103e9b3799b8778a3feda708b#rd,5,2021-9-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
159,桂青云 张新木 ▏被直观呈现的世界——罗伯－格里耶反传统创作探析,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487222&idx=1&sn=86de257c5f27ea21e292e0385238c342&chksm=96fd62a9a18aebbfed265ce412267a87e776303f0a4d3209918775305c6f0d6f1c22528bdafc#rd,1,2021-9-17,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
160,陈幸欢 ▏司法机关参与环境治理的实践阐释及匡正路径,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487222&idx=2&sn=6af3a3d7dd0aaecb1ce359f9ab8c372a&chksm=96fd62a9a18aebbfeee571a2d48205b21003dd51fd5ae1e7d83954afb3cf8266567b691951e4#rd,2,2021-9-17,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
161,王娱瑷 ▏我国初步证据的类型化适用及其规则完善,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487222&idx=3&sn=7fba8c2cb9936ffe8c1eb531ae654f1f&chksm=96fd62a9a18aebbf7bc11535d23d1d927091b3ff6f13c3b187c5013f1250e9baccf5e18a30fa#rd,3,2021-9-17,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
162,曹成竹 ▏“中国故事”与当代中国文艺实践的感觉结构,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487222&idx=4&sn=113b62a792923a110610ccca8f836e5e&chksm=96fd62a9a18aebbfde4a5ba867584ad7c818fce3ee26b486f00edd9c56e08a5da1d8093eea58#rd,4,2021-9-17,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
163,张笑夷 ▏列斐伏尔日常生活批判的理论意义再思考,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487203&idx=1&sn=8c35e15de90e7b3a3fa2c5e8fff3a4b0&chksm=96fd62bca18aebaaf81bc7d55784b0fdaeacc86bd8e9eb4300c32fe8261f69a49457749ce8d8#rd,1,2021-9-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
164,黄其洪 马文灏 ▏以“哲学的科学”思考摄影——拉吕埃勒非摄影思想初探,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487203&idx=2&sn=d0f08996052a7cf0a9ea97a3aafcf120&chksm=96fd62bca18aebaad8362d2c875991169f441a922e5e955c001ff0f0fe5ff102f167ab901d8c#rd,2,2021-9-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
165,王瑞芳 ▏从黄河安澜看新中国的水利建设成就,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487203&idx=3&sn=a7352bdc689745011be4ac9fa621e87c&chksm=96fd62bca18aebaa3332d8d6bc302f5647010f5b23e6b7bc7c75c852cd47844683e9c4cae561#rd,3,2021-9-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
166,刘铁光 向静洁 ▏基于创作目的实现的法定许可制度调适——兼评2020年《著作权法》相关制度调整,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487203&idx=4&sn=6a114419eddcc89729833ce2b7ea687d&chksm=96fd62bca18aebaa3cd961f02dedf9c4ff5a759ae19fd26daa1fba36057c62c77341f508d6aa#rd,4,2021-9-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
167,徐忠麟 ​夏虹 ▏生态环境损害赔偿与环境民事公益诉讼的冲突与协调,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487203&idx=5&sn=9ccc015fc10e471a40cd9c0cbb6a9dc9&chksm=96fd62bca18aebaae94af4f4602279662892e0cce8e8a08427748d0a4d4827f02a5560947731#rd,5,2021-9-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
168,《江西社会科学》2021年第7期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487171&idx=1&sn=b50d682256e5642273eb1cc675fce1ad&chksm=96fd629ca18aeb8aba8e6f18e7210fac94818ba40198f4e533f363933073cc69e0508276bad2#rd,1,2021-9-3,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
169,李福岩 ▏福柯的政治技术论及其启示,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487171&idx=2&sn=130b5a49a442d3a42800ce9988ca24df&chksm=96fd629ca18aeb8a604731abdc444d287fbcf371f3afe8447947f095b47a5916f59bb0089229#rd,2,2021-9-3,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
170,李伟昉 ▏雨果对拿破仑的认知及其当代文化意义,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487171&idx=3&sn=86643a7be319868cbb03ef17e1526be9&chksm=96fd629ca18aeb8a342ea0a330e677076630a52e4cfb5b4ea33488260460c6176abddd93674a#rd,3,2021-9-3,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
171,朱汉国 ▏百年来中国共产党对理想社会的追求与践行,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487171&idx=4&sn=ece4519d9f02f43400bf5444dd7bc68c&chksm=96fd629ca18aeb8a21c46556f6692652862c2881765db216003a0e570874891f796b48a15f44#rd,4,2021-9-3,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
172,黄细嘉 ​韩晶晶 ▏中国共产党红色基因的概念、本质内涵与基本特征,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487171&idx=5&sn=74a941e4572f0c9b1dd4780bb36ecc7c&chksm=96fd629ca18aeb8ae254970a7665f2cd3101fcf98b2496218214bc16247cf83fbe15f5dd6625#rd,5,2021-9-3,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
173,陈召正 邵雍 ▏中国共产党早期的组织建设及其实践（1920—1925）,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487141&idx=1&sn=a9b59d1d8241f431f878bc95a28481bd&chksm=96fd62faa18aebec2fb06efa9a9544bcba3c6d8c18f2a2fbfaefc1d228ff89c5b35002779818#rd,1,2021-8-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
174,刘一博 张登彬 ▏规模调适与功能优化：罗坊会议前后的中央苏区地方武装,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487141&idx=2&sn=9eaee68a51ae59d997dd0df5a7c6220d&chksm=96fd62faa18aebecc057467437fe845632acad7f02c6adc502937259038fb5ec99fb3b5a5fa6#rd,2,2021-8-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
175,王瑞君 ▏刑法中概括性语词的类型化功能与解释规则研究——从“高空抛物”被认定为“其他危险方法”切入,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487141&idx=3&sn=fc5bcd8035bd1260d4a010877085529d&chksm=96fd62faa18aebec832ea15c7acf13496753b41fdf5791a047a4ec5920e140549f7664b23200#rd,3,2021-8-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
176,曾明 姜正华 ▏外部压力下共识形成的政策逻辑,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487141&idx=4&sn=eb60f5ae4828c0e0c5a52a5c541fc522&chksm=96fd62faa18aebec98f0406bc94f0e261bf36eaebb541364c4f666a5aa0492a14b50e66aa969#rd,4,2021-8-30,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
177,王福生 丁文华 ▏开显现实的马克思辩证法,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487115&idx=1&sn=01773d957bf2b491a8ef5fe29e07f8ac&chksm=96fd62d4a18aebc2c217c856dd2894503af31bd873a0b65174892920921a4dcba40d25cf2810#rd,1,2021-8-18,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
178,​钟文静 ▏《资本论》及其手稿中的劳动能力问题,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487115&idx=2&sn=8e1b88e4d714097b1607686ddf5b99a2&chksm=96fd62d4a18aebc2c91d7ad09d409092178845f8b2451c58bf9032fabc4b115aec2e7aa2acc8#rd,2,2021-8-18,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
179,胡勇 ▏概念意义视阈下多模态叙事绘本图文关系研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487115&idx=3&sn=ad0067ccbb0ec416052088f8c785e6f0&chksm=96fd62d4a18aebc2df1165467cf8125ae28496a6a455248d678e9b98492fc4304eea1c564168#rd,3,2021-8-18,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
180,顾永忠 ▏法律援助机构的设立、职能及人员构成之立法讨论,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487115&idx=4&sn=43612a3cd30f0b0c8f6bc13e08412332&chksm=96fd62d4a18aebc269ced7895ae59793c236f593876a8a3a997c3cdae14f5eb0e95822d8f2e4#rd,4,2021-8-18,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
181,孙道萃 ▏中国特色刑事法律援助制度的立法完善,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487115&idx=5&sn=0abc4aac0b5707a1a371e8be7ae2ad6e&chksm=96fd62d4a18aebc2595d7129afcf9183d042f17c92ffecda59d0d068da3a37aca53913810185#rd,5,2021-8-18,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
182,《江西社会科学》2021年第6期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487060&idx=1&sn=f6f92c6df4277cc9839beb391252a7db&chksm=96fd620ba18aeb1d619951de9f8420c65b2b259075dbc3b02b076d91f4c49faa70f8adf17050#rd,1,2021-8-5,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
183,刘志明 ​朱思远｜百年来中国共产党应对风险挑战的历史经验,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487060&idx=2&sn=7707fed4d9ad1f8570f82fc70e5aa59b&chksm=96fd620ba18aeb1dd346029982fd99bb036056cb1b6c1fae6138298bd753ba91cb334ccc1009#rd,2,2021-8-5,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
184,李康平 张吉雄｜革命文化：中国共产党百年文化之基,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487060&idx=3&sn=0fd0a7c6fa5639fa213f56dfdd48d6e2&chksm=96fd620ba18aeb1d1b9065a2bba20d52baba1026f68d2431d9dfc98da487567c0991a81ebef6#rd,3,2021-8-5,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
185,唐正东｜恩格斯在《神圣家族》中的思想建构与学术贡献,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487060&idx=4&sn=a75765ec7193dfb7994607602e238a99&chksm=96fd620ba18aeb1dd76c7139fd5ea4fece331cd9908915e3a89570ed89b02f2c2c3cb04ea618#rd,4,2021-8-5,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
186,周勇｜在区域共同发展中推进“国内大循环”,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487060&idx=5&sn=59a39f51971704fcbf6676627a7b0281&chksm=96fd620ba18aeb1d3bd5836ab6bff147cb6d38202ad43ee46a56c1da6f77e00ed18764ad40e3#rd,5,2021-8-5,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
187,张铮 刘钰潭｜全景画馆中红色基因的跨媒介叙事,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487060&idx=6&sn=3d3018ed8215a082e74e0c2d41687051&chksm=96fd620ba18aeb1d2e6e9edbbe2278cb6ff84fcee0dc8d813c5fa7c9aa310063801e8adf1e9a#rd,6,2021-8-5,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
188,贾康 王晨明 钟玮 ▏借鉴英美两国经验构建我国政府会计标准体系,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487024&idx=1&sn=57f55b39ace0d4c6a3b29bfeceeaaae0&chksm=96fd626fa18aeb79a782ef566894b9e5b4c23e0efa71abf209a1b52077354dc685526e164fd9#rd,1,2021-7-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
189,王彦明 ▏《春秋》学与明末清初虞山诗学的演进,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487024&idx=2&sn=22d4266782f15c5793bd16052c79c6c2&chksm=96fd626fa18aeb79113055f35d525fd150b5c32645d5dde4f87f6464aab625c7f5bf88c9fd6a#rd,2,2021-7-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
190,陈佳臻 ▏元代《市舶则法》的演变及其“官法同构”现象,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487024&idx=3&sn=df03c73537563007b1c1ff43559e2d13&chksm=96fd626fa18aeb79061c6143bccb054e7feb645f875aeeba922e86031573c335ca817ae65485#rd,3,2021-7-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
191,彭文龙 ▏地方党委创新同级监督的实践路径研究,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487024&idx=4&sn=869bec2ddd869d487ea7aaf686b49cbc&chksm=96fd626fa18aeb7970d8970e27ddbc2716578c5caa6cc30a6537aa58c878aa6495c04db4836d#rd,4,2021-7-20,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
192,智慧法治学术共同体征文 ：数字化转型的规则之治,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247487024&idx=5&sn=be3e28c647d06b6caeb35432f930fbcc&chksm=96fd626fa18aeb7910fc201679a99ef23f8073df45f558e37032f9b452ea1364d969f6c6e13a#rd,5,2021-7-20,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
193,党圣元 赵静 ▏近代文话中的辨体批评论,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486989&idx=1&sn=fcc67d79136ed2695bcaf01f8e06872e&chksm=96fd6252a18aeb44cfb9333bd04a111aedd7470239885a960171ca2c767d682583e5d74f644b#rd,1,2021-7-13,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
194,袁劲 ▏中国古代文体命名与释名中的“因情立体”,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486989&idx=2&sn=23e46138deebdb856dfa2d258ac4dde5&chksm=96fd6252a18aeb440e102a8bef5dba834fcd8f08c4596dfe49dcfd5fd8b3124df09e0fa2e965#rd,2,2021-7-13,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
195,华国庆 陶园 ▏论生物特征识别系统个人信息采集处理授权同意机制,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486989&idx=3&sn=08f452b009de33e04b7343b86ecb13d1&chksm=96fd6252a18aeb447ae59a7c96b44d993292fe46ea70a3bd133533eb690b6829c1c691473937#rd,3,2021-7-13,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
196,方志伟 王建文 ▏个人信息在智慧治理中的风险与保护——以《民法典》个人信息保护为中心,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486989&idx=4&sn=1aa3dcd72af74dfe93373aef8bdd8524&chksm=96fd6252a18aeb44aeff5280595456b531c876ba543710944aa2b2e62309006a1e2126f906d6#rd,4,2021-7-13,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
197,王志远 张玮琦 ▏骗取贷款罪的罪质与适用——以信用风险为核心的考察,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486989&idx=5&sn=a7b2d23ef3df5b3517ee19b40b199c7e&chksm=96fd6252a18aeb44d4dfef4f3962dc1b5b3609b6621c863a0182e33c18bbed15e8f973dec1dc#rd,5,2021-7-13,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
198,《江西社会科学》2021年第5期目录,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486952&idx=1&sn=9e5ff919ef563e138751fb06d1c4afa2&chksm=96fd61b7a18ae8a1209f07509b16dc66f370a3fc286af84fa990e529b3ecdb6af83f144606e2#rd,1,2021-7-1,0.0,1.0,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan
199,刘红凛 ▏党的群众路线的理论逻辑与革命时期的实践经验,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486952&idx=2&sn=b2603a3e6cf193ed57615e3f1a696610&chksm=96fd61b7a18ae8a1101a3738cd5e3adaa683b567433f4700144d2a8b0890962141c26765704c#rd,2,2021-7-1,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
200,张昭炜 ▏崇仁之学的主静转向与持敬回转,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486952&idx=3&sn=df8e8277520a71708d97bf6bbfa51cf0&chksm=96fd61b7a18ae8a1fd07456f41a2bf0b8f97198ad9335f341a9e986542c86954f782a76303ce#rd,3,2021-7-1,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
201,张勇 ▏个人生物信息安全的法律保护——以人脸识别为例,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486952&idx=4&sn=3700078ed264208c588c0937b71e98b2&chksm=96fd61b7a18ae8a1c7d3d9520cc6ed2ca80b2cb00c8e4a1a1fcf2a049bc03881c557ec440364#rd,4,2021-7-1,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
202,彭维锋 ▏新时代劳模精神、劳动精神、工匠精神的理论内涵与实践导向,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486952&idx=5&sn=a54802d3b4f426308879be487efe88de&chksm=96fd61b7a18ae8a1f593e67b199dc304758b9fe2be856dca838979a91c2fa52a5db12087ace7#rd,5,2021-7-1,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
203,罗玉辉 ▏中国特色社会主义经济模式的“三重逻辑”,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486911&idx=1&sn=b4f84645a671aeb243564d48ce7ccc74&chksm=96fd61e0a18ae8f668219b674a324cb94dce8703230347d780f50e53844c6f6cc068db37704f#rd,1,2021-6-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
204,于俊青 ▏威廉·琼斯与英国印度学的确立,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486911&idx=2&sn=07b9df4452aa42fd36a26ccc609325d7&chksm=96fd61e0a18ae8f6b0081be391f38cae3a4117badca58e1da59e6905e7b96005e54a57e1996e#rd,2,2021-6-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
205,张景昆 ▏文雅之力：论中朝诗赋外交对古代朝鲜汉诗的形塑,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486911&idx=3&sn=8d0d627f2b096b693872a11733761dcd&chksm=96fd61e0a18ae8f6347c5917576c997b9a6d3048ef56a7f1a9ff9c5c6a6b2992d0bd954bb49a#rd,3,2021-6-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
206,​张芳娟 ​ 张乾元 ▏我国农村反贫困的制度创新及其治理效能,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486911&idx=4&sn=5fb5f9ac194f0ac06d20a5137a6b9f99&chksm=96fd61e0a18ae8f64334adc44c2d560098469d85693a710fef37871712187251aac8d69b405c#rd,4,2021-6-25,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
207,朱福林 ▏当前中国构建对外开放新格局面临的重大挑战与战略对策,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486883&idx=1&sn=f26612489aa5a968a0e8876062737f56&chksm=96fd61fca18ae8ea3697d8392b47ad8f3a2731a5af2c3293a19ad6c015aaf539082ddda39535#rd,1,2021-6-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
208,王向远 ▏中国古代“外国志记”与亚洲视域之形成,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486883&idx=2&sn=3c848bbc26fb1ad662a45b75d39892d6&chksm=96fd61fca18ae8ea5ae8b822fc1e553b3ac8187ec30abf92623b6069314ad1bd426b5c2f7c75#rd,2,2021-6-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
209,张仰亮 ▏中国共产党早期纪律原则的形成及其实施,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486883&idx=3&sn=6e329a2b8e3406c0494cee8b7dc278a7&chksm=96fd61fca18ae8ea35213147e201cba692a7b5ba4d6f56b0fd90b0514041b9b53351353e7880#rd,3,2021-6-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
210,杜焕芳 郭诗雅 ▏投资条约仲裁的第二次转型合法性危机下的全球行政法理论引入,http://mp.weixin.qq.com/s?__biz=MzIwMDUwNjY3Mg==&mid=2247486883&idx=4&sn=f8ca6ff6b5cfa314f70b12bece4aecfa&chksm=96fd61fca18ae8ea99cf3854e35c4f6557ce5ed04ed30a085296e56116ad2158e22a5f19c0d6#rd,4,2021-6-10,0.0,1.0,1.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan
