Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num
62,《重庆社会科学》影响因子取得可喜进步,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486707&idx=1&sn=838531ff4da9d9689e4aa397d0810e04&chksm=9fd0d66aa8a75f7c1235f21a1d10ad2a0d63a548283a7475136ce73c9f88364ac5da8239f6f0#rd,1,2021-10-28,0.0,1.0,1.0,0.0,782.0,0.0,11.0
63,符 妹 ‖ 马克思“现实的人”与人类命运共同体的构建 ‖《重庆社会科学》2021年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486698&idx=1&sn=e88c28b9fd1e895c493c220a321bf0b4&chksm=9fd0d673a8a75f6525bcc78d48c1d199d5624edb498694d8d60d4b9873495fc39e2c89ebe2e0#rd,1,2021-10-26,0.0,1.0,1.0,0.0,176.0,0.0,1.0
64,孙 婷  王雪琴 ‖ 我国老龄政策演进研究——基于1949—2020年政策文本分析 ‖《重庆社会科学》2021年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486679&idx=1&sn=aa7f17fbe67d7628a649391b81fc0f91&chksm=9fd0d64ea8a75f5885647f924037fa0bf993f8e8054a748d7bc2f8f6c28d8060fdc5419fe91c#rd,1,2021-10-20,0.0,1.0,1.0,0.0,154.0,0.0,1.0
65,李富田 李真莉 袁梦莎 ‖ 雇主价值主张对员工工作投入的影响机制研究 ‖《重庆社会科学》2021年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486623&idx=1&sn=51aa54d026f80939d75a6875483f7803&chksm=9fd0d606a8a75f10de11bcc4ceca403f47c3f9b49566e12f39c392e972d8aca934feaf62817d#rd,1,2021-10-18,0.0,1.0,1.0,0.0,107.0,0.0,0.0
66,钱婧 曾庆 陈萌 ‖ 工作压力对员工网络社会排斥的影响机制研究 ‖《重庆社会科学》2021年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486605&idx=1&sn=03f7ed9ecfb5df38b2ed38357d227b67&chksm=9fd0d614a8a75f02ff7be14baea66f9d95f9635d645a2ae4f696677076e90c64e2c5a10f2884#rd,1,2021-10-11,0.0,1.0,1.0,0.0,192.0,0.0,1.0
67,《重庆社会科学》2021年第9期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486579&idx=1&sn=3303804236a355423d28080c9516043c&chksm=9fd0d6eaa8a75ffc8ef0fa0897a55b8afac6f49006c4ee542b774b5c32d3e46f60bba16f506b#rd,1,2021-9-27,0.0,1.0,1.0,0.0,811.0,1.0,1.0
68,侯东德  张丽萍 ‖ 算法推荐意识形态风险的法律防范 ‖《重庆社会科学》2021年第8期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486563&idx=1&sn=4fb0378b27b501343d66777381bb3586&chksm=9fd0d6faa8a75fecbfcded0189fcf9855899fe1a767fb34fc516aaca3dc832a8186dc8add2c0#rd,1,2021-9-23,0.0,1.0,1.0,0.0,194.0,0.0,1.0
69,常宏宇 ‖ 党的青年劳动教育：演进逻辑、基本经验及未来展望 ‖《重庆社会科学》2021年第8期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486535&idx=1&sn=12b97da6a31080a315fa53eb6774e85c&chksm=9fd0d6dea8a75fc8cde5422bf3c7ea7f72cb44d644b84da2bc12513a634aaf10636b71f97418#rd,1,2021-9-15,0.0,1.0,1.0,0.0,137.0,0.0,0.0
70,陈书静  王洪涛 ‖ 建党百年基本经济制度的历史超越、建构逻辑与现实启示 ‖《重庆社会科学》2021年第8期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486414&idx=1&sn=061e997d8c1821b45054b0616448c927&chksm=9fd0d157a8a758410d910dfb038de57fa676b5f364dc93aaafdb09764ccf0daaae251a4e9c5c#rd,1,2021-9-10,0.0,1.0,1.0,0.0,82.0,0.0,0.0
71,李翔  赵宛颖 ‖ 中国共产党斗争话语的百年演进、建构逻辑与价值意蕴 ‖《重庆社会科学》2021年第8期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486398&idx=1&sn=f0951ed1df0839b47b87467ac5b00895&chksm=9fd0d127a8a75831f1fcb729c5dad35ab5fa1e17cf3faf01f2a702a0e86feb9fe6817fe97210#rd,1,2021-9-6,0.0,1.0,1.0,0.0,156.0,2.0,3.0
72,赵增彦 张佳 ‖ 百年来中国共产党推进马克思主义中国化的基本历史经验探析 ‖《重庆社会科学》2021年第8期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486382&idx=1&sn=201fe47f5ed12484cbe1816bdbf53504&chksm=9fd0d137a8a75821164138c65422beb3fd590966724240db1131f69369f7161a67c7ad62056e#rd,1,2021-9-1,0.0,1.0,1.0,0.0,127.0,0.0,0.0
73,《重庆社会科学》2021年第8期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486363&idx=1&sn=37b584495657645ddfbbe9b8ac6b27cc&chksm=9fd0d102a8a7581473ce88538c634ce8eb0550fcd8ad15b61e4d86f684010e1d599c44225544#rd,1,2021-8-30,0.0,1.0,1.0,0.0,841.0,1.0,4.0
74,张璐璐 ‖ 破茧与共治：社会治理视域下的“信息茧房” ‖《重庆社会科学》2021年第7期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486354&idx=1&sn=33e8fe4c9b61be4bce89ed02794e3b6f&chksm=9fd0d10ba8a7581dda41c3e24c6ec4ca972c74bf4330dba9f65bd28b8680c0b125bf119939dd#rd,1,2021-8-11,0.0,1.0,1.0,0.0,302.0,0.0,0.0
75,唐旭  雍晨 ‖ 互联网金融平台权力行使的困境观照与治理路径 ‖《重庆社会科学》2021年第7期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486341&idx=1&sn=1a74de6012c36b27961119f08f9ab3c3&chksm=9fd0d11ca8a7580af4f3a3c3abc201aacbfce52c689027211f5d285e3f3ac82d88dc5739bb77#rd,1,2021-8-6,0.0,1.0,1.0,0.0,83.0,0.0,0.0
76,胡祎 ‖ 畅通农业“双循环”系统的现实逻辑与发展思路 ‖《重庆社会科学》2021年第7期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486321&idx=1&sn=1961aaa48f0d097c0b36cf1864f65d5a&chksm=9fd0d1e8a8a758fee2c3328f5d6bd672fb8832ff54dd5ff6ecf8513e7a92a6a381035bd9ddc3#rd,1,2021-8-3,0.0,1.0,1.0,0.0,105.0,0.0,0.0
77,李学锋  林明水 ‖ 文化生态视域下乡贤参与乡村旅游意向的区域差异与影响机制研究 ‖《重庆社会科学》2021年第7期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486255&idx=1&sn=0de2d589ae1e2d5d50f7dfc64d3dd08e&chksm=9fd0d1b6a8a758a0852d0e72a28790687127e1e4f579da13be66eb5e2115b2de5f6d91a99fec#rd,1,2021-7-29,0.0,1.0,1.0,0.0,83.0,0.0,0.0
78,《重庆社会科学》2021年第7期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486158&idx=1&sn=798a7c7e51946189c0e5917a0f24373c&chksm=9fd0d057a8a759414625c6bad69fdce4831b6a6ca472202b1f7d07514ccf4f5dca7d585873bb#rd,1,2021-7-27,0.0,1.0,1.0,0.0,1072.0,0.0,0.0
79,丁芝华 ‖ 市场化改革背景下城市公共交通规制的模式研究 ‖《重庆社会科学》2021年第6期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486152&idx=1&sn=72ead52f10de47d014dbc0cba752640a&chksm=9fd0d051a8a75947cf6fca6390fb212119c01df9ff81f9d9adedf26d9613536a691c4f297dfd#rd,1,2021-7-19,0.0,1.0,1.0,0.0,146.0,0.0,0.0
80,杨超 ‖ 中国共产党传播红色文化的百年回溯与当代启示 ‖《重庆社会科学》2021年第6期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486135&idx=1&sn=cb0e8400f6870f274ee458d460632930&chksm=9fd0d02ea8a759380ffe73636c7bc728c18089b116ef2661d5204b692766c905f63822fb70ee#rd,1,2021-7-14,0.0,1.0,1.0,0.0,292.0,4.0,1.0
81,李洪宇 张荣华 李友仕 ‖ 中国共产党革命精神的科学内涵及百年演进 ‖《重庆社会科学》2021年第6期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486124&idx=1&sn=06bb8f65ab18235ff678a1b30e267019&chksm=9fd0d035a8a75923df247e727f2c4b2099a991e544f6ecf28883c5548ca2a806d2adbef519c1#rd,1,2021-7-8,0.0,1.0,1.0,0.0,156.0,0.0,0.0
82,《重庆社会科学》2021年第6期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486042&idx=1&sn=61444cf510d4d198573adb18d2c6ef34&chksm=9fd0d0c3a8a759d53e0e34734765273d591009804b3d6a33e056a153cf7f07a60ac3b65277cf#rd,1,2021-7-2,0.0,1.0,1.0,0.0,895.0,0.0,0.0
83,孟 婕 张民安 ‖ 我国《民法典》中隐私权的特殊侵权判定标准研究 ‖《重庆社会科学》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486031&idx=1&sn=41ca3365ffa97b68b6f9779fdd89c3aa&chksm=9fd0d0d6a8a759c06b88779f66022ebc93ea73112e7716f168fb31533de5e13cf3178dd0e984#rd,1,2021-6-28,0.0,1.0,1.0,0.0,162.0,0.0,0.0
84,薄萍萍 ‖ 监管创新背景下证券服务机构的功能定位 ‖《重庆社会科学》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247486010&idx=1&sn=24d82a8b3c34bc3d2e1ee9cddf832162&chksm=9fd0d0a3a8a759b53d71ef554116fde545cfb655696aafda2e682387437b4ca44a0b4b2aca86#rd,1,2021-6-22,0.0,1.0,1.0,0.0,148.0,0.0,0.0
85,王玉玲 ‖ 国家治理现代化视域下新时代道德建设的创新特点研究 ‖《重庆社会科学》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485972&idx=1&sn=59f18dea662a1b25b0de7760312a6561&chksm=9fd0d08da8a7599b9f95bd9a8afabe762ea0e03c2a514953ec1d395d5514b04b64cf28f139e5#rd,1,2021-6-18,0.0,1.0,1.0,0.0,122.0,0.0,0.0
86,彭东立 ‖ 公共管理新发展格局：行动逻辑、优化契机、形成机制 ‖《重庆社会科学》2021年第5期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485946&idx=1&sn=de4fe4217edd69a55cc7d289d2316ff3&chksm=9fd0d363a8a75a758466287bc9ab4a4af50c1fca880863c0989a68a5b53b099638f66b024c5c#rd,1,2021-6-11,0.0,1.0,1.0,0.0,139.0,1.0,1.0
87,《重庆社会科学》2021年第5期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485912&idx=1&sn=c93e33e2ef9b6f8d4a4b3ec56a924f4c&chksm=9fd0d341a8a75a57c60b1a58136cea079310a5ff5bfa928d2390941df6f0b209e80d39f1642b#rd,1,2021-6-2,0.0,1.0,1.0,0.0,792.0,2.0,3.0
88,吴宗伟 ‖ 中国共产党思想建设百年探索的基本经验 ‖《重庆社会科学》2021年第4期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485842&idx=1&sn=9379208137bd54ed0e65accd95b5d75f&chksm=9fd0d30ba8a75a1d589400330117bce3f13bb6031369f9fa06487c5723c6b09262858a7f4e92#rd,1,2021-5-28,0.0,1.0,1.0,0.0,294.0,0.0,1.0
89,杨云成 ‖ 逻辑、归旨、启示：中国共产党自我革命的百年图景 ‖《重庆社会科学》2021年第4期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485817&idx=1&sn=4c1cfc70ce3a75004610ef7ec0d15f5d&chksm=9fd0d3e0a8a75af6ef0b8a71b19558e223868849cfd9d81a9637c0248eefadc69909b46c2101#rd,1,2021-5-13,0.0,1.0,1.0,0.0,221.0,1.0,0.0
90,王林林  双传学 ‖ 建党百年中国共产党防范政治风险的实践历程与重要经验 ‖《重庆社会科学》2021年第4期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485804&idx=1&sn=e581e740a4444b6b660f538b533dc845&chksm=9fd0d3f5a8a75ae34cb5aafcca1dfc765f6df38b6553c79f58089a02fa08ab3e6500b9d3fbb0#rd,1,,,,,,0.0,0.0,0.0
91,《重庆社会科学》2021年第4期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485745&idx=1&sn=1df7b91939b5abe76933270e3fa03613&chksm=9fd0d3a8a8a75abe8e57463afcf9e9f9aabe8bcd2359b18ec695105cf55dcf45cdf386a855c9#rd,1,2021-4-24,0.0,1.0,1.0,0.0,657.0,1.0,3.0
92,姚溪 向天渊‖女权主义•女性主义•“田园女权”——“Feminism”中文译名的百年演变与衍生‖《重庆社会科学》2021年第3期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485720&idx=1&sn=776f80323bf7c929387d5f23cf04c1b9&chksm=9fd0d381a8a75a9737fd389685b35619a7f953610361b69d89a64e445ef68cf4b7d31dd24e69#rd,1,2021-4-19,0.0,1.0,1.0,0.0,280.0,6.0,6.0
93,黎田   王渤飞 ‖ 健全党的全面领导制度：依据、价值与路径 ‖《重庆社会科学》2021年第3期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485637&idx=1&sn=863bba5a0ee9c1994b8231d6033544cd&chksm=9fd0d25ca8a75b4a0580daac4253756e62b061d578e49d6632c70fccf6bbac8e7783891013e6#rd,1,2021-4-14,0.0,1.0,1.0,0.0,276.0,0.0,1.0
94,郭鹏飞 ‖ 中国资源环境审计的发展历程、理论表征与实践深化 ‖《重庆社会科学》2021年第3期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485626&idx=1&sn=68365215269b276960e5c2098b5e37fa&chksm=9fd0d223a8a75b353e55b36be1dc9085db5cd52bdadddbfbfed3d07aa1e253f42c6daf1bf142#rd,1,2021-4-7,0.0,1.0,1.0,0.0,127.0,1.0,2.0
95,《重庆社会科学》2021年第3期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485615&idx=1&sn=31097d46f8e45db2d9373efc6a3d9522&chksm=9fd0d236a8a75b20f9a2d52e7b362c4425a339af5fdf23c9b742d666304a88f81d4f3305a81e#rd,1,2021-3-31,0.0,1.0,1.0,0.0,543.0,0.0,3.0
96,张 军 ‖ 社会转型背景下的城市住房制度变迁与住房属性演变 ‖《重庆社会科学》2021年第2期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485601&idx=1&sn=b560ed23572aea38b8724e4cdc3bc536&chksm=9fd0d238a8a75b2ee703c279a28faa7522b8398c95045de06b784249e038789659a0c68948d1#rd,1,2021-3-26,0.0,1.0,1.0,0.0,130.0,0.0,0.0
97,许山晶 尹晓青 ‖ 我国农村秸秆资源利用的综合效应评价 ‖《重庆社会科学》2021年第2期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485581&idx=1&sn=22574351eb46e8d5a4ef27de8d954f70&chksm=9fd0d214a8a75b0234e813ceeb772ce0d0cd4c4ec6f0e0cc5f79f2597107e0246d1fcc5c10d5#rd,1,2021-3-18,0.0,1.0,1.0,0.0,115.0,0.0,0.0
98,连宏萍 陈晓兰 ‖ 制度适应理论视野下的土地征收冲突与基层治理实践——以长沙市高新区为例 ‖《重庆社会科学》2021年第2期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485537&idx=1&sn=0a7cd0935c5994e0467abf3f35cb0f59&chksm=9fd0d2f8a8a75bee4477356d76cd01f35291b5a443f4a947634d5f6b5bcca3aa6ad53546cdde#rd,1,2021-3-11,0.0,1.0,1.0,0.0,70.0,0.0,0.0
99,《重庆社会科学》2021年第2期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485493&idx=1&sn=cdf1c720c24558ebd062a8daf320f8a4&chksm=9fd0d2aca8a75bbaf917bbb51ebe827362b0096dc4d7b6570d77d897d1dc3b9070f9811a74bb#rd,1,2021-3-10,0.0,1.0,1.0,0.0,563.0,0.0,1.0
100,新春贺词,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485480&idx=1&sn=97658ed2d9ef4e2064972d8346b3763c&chksm=9fd0d2b1a8a75ba7d507d00244f7e94cf36bd5230539f50ebb8506e03095f3ffde48fe3efb0f#rd,1,2021-2-5,0.0,1.0,1.0,0.0,417.0,1.0,4.0
101,唐旺虎 ‖ 邓小平“南方谈话”的当代价值——基于百年未有之大变局的思考 ‖《重庆社会科学》2021年第1期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485457&idx=1&sn=60f45d3cb1687856367e96f19dff1bae&chksm=9fd0d288a8a75b9ebbd667e278dba7b678fc6ac7796839fe7633ca905e9eb4dc790dacc82018#rd,1,2021-2-3,0.0,1.0,1.0,0.0,165.0,0.0,0.0
102,孟秋菊  徐晓宗 ‖ 小农户衔接现代农业发展的内涵研究 ‖《重庆社会科学》2021年第1期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485446&idx=1&sn=a74ab284b660f8525e0979cb037e47d3&chksm=9fd0d29fa8a75b89d9a0c5f3fd4b366c27f791a8b22f47247e654523eb015fa598165e13c633#rd,1,2021-2-1,0.0,1.0,1.0,0.0,64.0,0.0,0.0
103,《重庆社会科学》2021年第1期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485370&idx=1&sn=07fcc101dc36d7b779e4cc662515ec85&chksm=9fd0dd23a8a75435fcb922c53d56eeb2b18b6541d8b570950106efebdd1ec1e4cc5ec8a93a93#rd,1,2021-1-27,0.0,1.0,1.0,0.0,417.0,0.0,1.0
104,贺芒  邹芳  范晓洁‖ “三圈理论”模型下公共文化服务跨部门合作机制研究 ‖ 《重庆社会科学》2020年第12期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485359&idx=1&sn=c916f62f634f2970ec9ee7c32cd2fccd&chksm=9fd0dd36a8a754202507a365b3b5026b598dd95f118e4f1fc9d729db609326163c9a902c8c23#rd,1,2021-1-22,0.0,1.0,1.0,0.0,113.0,0.0,0.0
105,李世美  谭 宓  狄振鹏 ‖ 双循环新格局下我国居民消费升级的制度经济学分析 ‖ 《重庆社会科学》2020年第12期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485320&idx=1&sn=ec8eaadaa32b6fb44d66002a4dd38aaf&chksm=9fd0dd11a8a754078c583b280e013ae465d08636515c46ea6b6a2181305829495906bd6fd1b7#rd,1,2021-1-19,0.0,1.0,1.0,0.0,72.0,0.0,0.0
106,方维慰 ‖ “一带一路”国家科技合作与协同创新的机制研究 ‖ 《重庆社会科学》2020年第12期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485228&idx=1&sn=bd8222bb91c9ee4f4dd7ad355e0b384d&chksm=9fd0ddb5a8a754a32057513b80486f355b7308ab9d5c2235d2df2fd8b1bcebc33b49ee3ce2f6#rd,1,2021-1-15,0.0,1.0,1.0,0.0,63.0,0.0,0.0
107,郑 彬 ‖ 中国共产党话语建构百年历程、结构特征及未来展望——以建党话语为中心考察 ‖ 《重庆社会科学》2020年第12期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485153&idx=1&sn=c2f967ef9cc825eb8e4ac37bb690498d&chksm=9fd0dc78a8a7556ea43198c856d9b0c4163833131d447b182cb7e07cd8355a1c137d0933afe0#rd,1,2021-1-8,0.0,1.0,1.0,0.0,642.0,4.0,4.0
108,《重庆社会科学》2020年第12期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485133&idx=1&sn=b521435b6e53673e162bdfb474454b66&chksm=9fd0dc54a8a755420f106488ba29e618774e3472292e8dcf89581b0a0bddde3a237abab7bc7b#rd,1,2020-12-30,0.0,1.0,1.0,0.0,445.0,2.0,1.0
109,李笃武 ‖ “制度治党”与“党的制度建设”辨析 ‖《重庆社会科学》2020年第11期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485123&idx=1&sn=5da52e770f994cc612b7d4c1288b3c38&chksm=9fd0dc5aa8a7554c7fe98051daaa4d3f955d25bd6b7b0cad083eadc0e7068f82423e93b61fba#rd,1,2020-12-29,0.0,1.0,1.0,0.0,89.0,0.0,0.0
110,梅传强 周鹏程 ‖ 论区块链技术在社区矫正制度中的适用 ‖《重庆社会科学》2020年第11期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485078&idx=1&sn=04f3f5dd52f108301cae5d41ad8d7d70&chksm=9fd0dc0fa8a75519d7e782aba4a71b7face2c634fb830f9e66179efea303a0c9356641101649#rd,1,2020-12-25,0.0,1.0,1.0,0.0,67.0,1.0,3.0
111,贾云飞 ‖ “人=自我意识”与马克思对象性活动的建构 ‖《重庆社会科学》2020年第11期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247485066&idx=1&sn=881e6204a4d8c9c4bcf65921a4f8aea2&chksm=9fd0dc13a8a75505b3cf8355ecd05ac33b9daf178ffdf622ae0ed987d04ad334d283e5a1b07a#rd,1,2020-12-18,0.0,1.0,1.0,0.0,365.0,0.0,5.0
112,张延龙 | 区块链交易与中心化交易比较——兼议“区块链交易+农业”的推进策略 |《重庆社会科学》2020年第11期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484926&idx=1&sn=39c53d94ce96d725dd800de89d4c4c6c&chksm=9fd0df67a8a756718e1a3b174c3702ccae850fd34726c5fdeb6a20568aabe2872e56c328a5e6#rd,1,2020-12-11,0.0,1.0,1.0,0.0,30.0,0.0,0.0
113,《重庆社会科学》2020年第11期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484874&idx=1&sn=7f9f7a483978aba3a95a2c467a4e1f27&chksm=9fd0df53a8a75645aa4f6f90708be782d7f5e5d8137ca26b46682bfdf225f2ac056f2838f6ac#rd,1,2020-12-3,0.0,1.0,1.0,0.0,466.0,4.0,3.0
114,赵洲洋 | 国家治理现代化视域下制度建设的逻辑和框架 |《重庆社会科学》2020年第10期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484822&idx=1&sn=70690ef2ae0582d44963cb6e4869857a&chksm=9fd0df0fa8a75619c12d154fa2aecbc420d0badaad49708ffbbb797a6ceab630b3a3f15179c7#rd,1,2020-11-27,0.0,1.0,1.0,0.0,101.0,0.0,0.0
115,田思路 刘兆光 | 人工智能失业：社会化挑战与法律应对 |《重庆社会科学》2020年第10期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484787&idx=1&sn=ad17d7098e9a178fb89d6896072a483a&chksm=9fd0dfeaa8a756fc70a7b36dab787179ce6e71af913bc3074f4af5806b2f388a2bd9f914de8f#rd,1,2020-11-19,0.0,1.0,1.0,0.0,62.0,0.0,0.0
116,张瑞娟  宦梅丽 | 农业生产托管：模式、成效及启示——来自黑龙江省兰西县的经验 |《重庆社会科学》2020年第10期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484693&idx=1&sn=097a623ae10c884276d9fbbff5e61e64&chksm=9fd0df8ca8a7569a95a9bb21de3ec8fc3b1018a6961ff9c7149aedf0fe9dd83035d6ea4204a8#rd,1,2020-11-13,0.0,1.0,1.0,0.0,48.0,0.0,0.0
117,《重庆社会科学》2020年第10期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484503&idx=1&sn=7b0ac2c3c2ee747f465d362da8138bb5&chksm=9fd0decea8a757d8b9b0511bd6c559d295d2d02d2bc4b87e34653f96c5b7f0aa89d23be783c3#rd,1,2020-11-4,0.0,1.0,1.0,0.0,408.0,1.0,2.0
118,魏淑娟 秦嘉敏 | 家庭农场的理论、实践与乡村治理 |《重庆社会科学》2020年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484453&idx=1&sn=204ca291852ed0a5b7c27339436eee53&chksm=9fd0debca8a757aa92641ef32f5092deb5490d6324701f1f838550de42df998159cdbabc3e2a#rd,1,2020-11-2,0.0,1.0,1.0,0.0,86.0,0.0,0.0
119,滕文浩 | 党内问责：治理效能、实践异化与优化路径 |《重庆社会科学》2020年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484409&idx=1&sn=b496983c3585ef2c9952cd0716ff126c&chksm=9fd0d960a8a750767f0854766d38ed0ce02b1a63a852596a0c4ee82ebdb6de435d5907cc94f1#rd,1,2020-10-28,0.0,1.0,1.0,0.0,79.0,0.0,0.0
120,胡国庆 陈立新 | 西方现代性的界限与中国道路的世界历史意义 |《重庆社会科学》2020年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484341&idx=1&sn=65f32f3e4f8826ca79934edd94cd9916&chksm=9fd0d92ca8a7503a89a1a6e745f693bc632e4e29ff70c1c6541e9f7fa29f4a418142043e040f#rd,1,2020-10-21,0.0,1.0,1.0,0.0,38.0,0.0,0.0
121,刘鸿渊  蒲萧亦  刘菁儿 | 长江上游城市群高质量发展：现实困境与策略选择 |《重庆社会科学》2020年第9期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484188&idx=1&sn=bd4e48fc7ec583e748bb61af33d953f4&chksm=9fd0d985a8a75093a497036916c5603ddefaf336c694a8a6ed21f41067975b4f8e7ca2c4cc6c#rd,1,2020-10-9,0.0,1.0,1.0,0.0,100.0,0.0,1.0
122,《重庆社会科学》2020年第9期目录及内容摘要,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484050&idx=1&sn=3e359708fe2e30c2f18647619c4fff88&chksm=9fd0d80ba8a7511dd69ab17389dac487745cd5a3930ec13fc998b4524bb288f4ff72030b4d4a#rd,1,2020-9-21,0.0,1.0,1.0,0.0,479.0,2.0,2.0
123,朱颖 | 家务劳动社会化问题研究 |《重庆社会科学》2019年第11期,http://mp.weixin.qq.com/s?__biz=MzA4NTg1NjI0Ng==&mid=2247484023&idx=1&sn=8f79508aab43fe16daae53cdbaa75959&chksm=9fd0d8eea8a751f8f552a82690606bcfc81f9913c6d38af4c45a982b0ebfaa32bc7459f75207#rd,1,2020-9-14,0.0,1.0,1.0,0.0,73.0,0.0,0.0
