Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num,lis_content,lis_content_like_num,lis_auther_reply,lis_auther_like_num
57,《人文杂志》|| 张淑一：出土文献研究中的“默证”问题,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825873&idx=1&sn=5a7918c87587749cd04a4a80f2e94ff3&chksm=80fc5388b78bda9e5aa1ddb404f5e2de4ec457f28d3586ab34fb3d3a1633a575d2aed358d7a6#rd,1,2022-5-20,0.0,1.0,1.0,1.0,2796.0,24.0,35.0,这文章写的真好。如果古史辨有问题的话，那也是坚持有一分证据说一分话，没有证据不说话，是科学的态度，用到极端，就成了严苛。今人的盲目信史，没有证据也要信，哪怕是神话传说也要当成信史，那境界比古史辨差太远了，而且跟科学都不搭边☀出土简帛学界这种倾向也很严重，往往感觉出土的东西都很重要，实际上很多只能是补充。尤其不能同意用出土文献校传世文献，风险太大了☀张老师好文[强][强]说到了一个在考释、考证中常常见到的现象：急于建立一种可以有、也可能有的联系，并视为一种＂确定或铁定＂的咬定性认识，甚者还推为一种先秦时期的普遍公理！（很不慎密）☀姓氏人名相关论述有的在张老师的《先秦姓氏制度考索》中已有论及，读这书真是获益良多。拙作《葭斋新解百家姓》先秦姓氏考证的内容就大多是在《先秦姓氏制度考索》指引下完成的。,14☀9☀7☀3,nan☀nan☀nan☀nan,nan☀nan☀nan☀nan
58,《人文杂志》|| 石英：新科技革命与中国特色社会学理论建构,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825863&idx=1&sn=ea7acd2f2cc1e3ffaeec5f27652939c1&chksm=80fc539eb78bda88fe7f3a4722c296541958681da53901999527ee1dcfc83af7507d101070fe#rd,1,2022-5-19,0.0,1.0,1.0,1.0,870.0,6.0,9.0,,,,
59,《人文杂志》2022年第4期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825852&idx=1&sn=93a7e469ae019da2ed1f6fd00e542396&chksm=80fc53e5b78bdaf35c12ed5a55fc8d50ecf7bdbb18df026a9df72eaebd5188b7ee0b54460c0c#rd,1,2022-5-13,0.0,1.0,1.0,1.0,3728.0,8.0,10.0,,,,
60,袁富华 | 效率、公平与程序：以公共领域建设拓展制度韧性,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825847&idx=1&sn=edc518afbe94bb42bee0608d7a8cb34e&chksm=80fc53eeb78bdaf8b169513fa809f9b9bb0d310317920f96ba9d52c4e5e07bee16b8fc0d5d53#rd,1,2022-5-10,0.0,1.0,1.0,1.0,334.0,1.0,3.0,,,,
61,刘 力 岑宛聪 | 秦、汉“太上皇”政治文化透视——从“家人父子礼”到“朝廷君臣礼”,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825846&idx=1&sn=4c3bf471bee6c43c1f64bb0c43b2b6dd&chksm=80fc53efb78bdaf9b481c27fd3efdeec0040a0be668d4be048bd55ceec38b188654999cb430d#rd,1,2022-5-9,0.0,1.0,1.0,1.0,663.0,5.0,10.0,,,,
62,包大为 | 黑格尔的解放伦理与历史主义意图,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825845&idx=1&sn=cef18d4a7197ccab0473c4b8e4b84fc3&chksm=80fc53ecb78bdafa36101dfa508441345331c8827b72e169370f6b6674849de8050c20ca714d#rd,1,2022-5-7,0.0,1.0,1.0,1.0,972.0,5.0,13.0,,,,
63,李昌舒 | 区分与融合：论北宋审美趣味的变革,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825844&idx=1&sn=de0039a8616673b66602bc4cc8b91117&chksm=80fc53edb78bdafbd6cfd97b5aeb0befc426e22b24051f43adc214bbb7ab82f9fa29240fe9c9#rd,1,2022-5-6,0.0,1.0,1.0,1.0,934.0,5.0,9.0,,,,
64,王 盛 罗 璟 | 社区组织程度和基层公共卫生体系构建——基于新冠疫情下社区居民心理状态及其影响因素的实证研究,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825822&idx=1&sn=bfd4d865198a74af45fbaaab7f63fdf6&chksm=80fc53c7b78bdad135ce193b99b91bd0a6752b7a04bd78d00a2b9ac4d363615a7647166467ee#rd,1,2022-5-5,0.0,1.0,1.0,1.0,285.0,1.0,2.0,,,,
65,徐坤 | 中国式现代化道路的哲学意蕴,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825807&idx=1&sn=74c6f9b5d7d882080d6a19fcc9ee4cfe&chksm=80fc53d6b78bdac06aad89683a7384ed4cacc913fe828b275c36b867dae65aecc63d761ff3e5#rd,1,2022-4-28,0.0,1.0,1.0,1.0,937.0,2.0,7.0,,,,
66,张振华 | 比较政治经济视角下的中国式现代化道路：科学内涵及其文明意蕴,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825804&idx=1&sn=3f8cb547d058b01b4cdc1b8594f74a77&chksm=80fc53d5b78bdac3adcd2e2ad925939d87a048df9ddc2b9f088009fd008974dc2ec5c9bbf09b#rd,1,2022-4-27,0.0,1.0,1.0,1.0,697.0,3.0,4.0,,,,
67,《人文杂志》2022年第3期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825770&idx=1&sn=ad103f58f0cdb0e77b1519f2f797251c&chksm=80fc5333b78bda257ed3b74c539cf9a58861340d5c7e9f170538744e57aa60fa32899bf30960#rd,1,2022-4-26,0.0,1.0,1.0,1.0,3992.0,1.0,10.0,,,,
68,世界读书日：关于2022年世界读书日《人文杂志》赠阅活动名单的公告,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825742&idx=1&sn=226007307a688f3cc049521ea519c299&chksm=80fc5317b78bda01423d211608f14067d0e5b54fa54ff9c9ea07e401cc2167fffd2f6d6cc983#rd,1,2022-4-11,0.0,1.0,1.0,0.0,1102.0,4.0,23.0,感谢人文杂志，大手笔！☀人文关怀备至！[抱拳][玫瑰][拳头]☀感谢编辑老师，辛苦了[咖啡]☀感谢人文杂志，关怀备至[抱拳][抱拳]☀感谢杂志社[抱拳][抱拳][抱拳]☀感谢人文杂志，编辑部老师们辛苦啦[抱拳][抱拳]☀感谢人文杂志社[抱拳][抱拳][抱拳],7☀6☀6☀5☀5☀2☀1,nan☀nan☀nan☀nan☀nan☀nan☀nan,nan☀nan☀nan☀nan☀nan☀nan☀nan
69,世界读书日：《人文杂志》免费赠阅活动公告,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825733&idx=1&sn=1881cfd37e6f94cc86eb45e39bafa133&chksm=80fc531cb78bda0a78d572032323c65d611d0cfb6a18b515e97b1688c5737520e9086b06355f#rd,1,2022-4-8,0.0,1.0,1.0,1.0,749.0,3.0,11.0,在读研究生可以参与么[皱眉]☀这么快就没名额了[流泪]☀太好了！期盼能得到一本宝贵的《人文杂志》期刊。为你们点赞！[强][强][强][抱拳][抱拳][抱拳]☀请问赠阅名单会通知公示吗,4☀2☀2☀2,可以参与☀nan☀nan☀会公示的,5☀nan☀nan☀2
70,张康之 | 在风险社会中看真理与意义,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825725&idx=1&sn=83ab1e4e3840115f409842f48be44f2d&chksm=80fc5364b78bda72cce05c3f29e1503b2dbb3da5f6031f56d5072946e689ae8d0c266aee340f#rd,1,2022-4-6,0.0,1.0,1.0,0.0,519.0,3.0,5.0,,,,
71,霍斌 | 中国古代砒霜的知识史,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825723&idx=1&sn=b8ed3036dd830d4d47c0193103d2cc32&chksm=80fc5362b78bda74343a404f3c62dcdc06e3ff569c363764efebe0ed71a5342e0abcdaa5bc98#rd,1,2022-4-1,0.0,1.0,1.0,1.0,1816.0,23.0,45.0,是我们可爱的霍老师╮(￣▽￣)╭,4,nan,nan
72,李玉蓉 | 抗日根据地农业生产运动的历史逻辑与演进脉络,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825718&idx=1&sn=463b12ed998e6af35a55a01cb97a81b6&chksm=80fc536fb78bda799cc9d0eb6980660d013be346c236793d8e59b6eb71729b0a3e983e0a81b5#rd,1,2022-3-30,0.0,1.0,1.0,1.0,719.0,2.0,9.0,,,,
73,陈小亮 李诚浩 | 防范房价泡沫化风险的对策研究：“疏堵结合”的新思路,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825716&idx=1&sn=5e604d4e9faeb489d8380308b06c12b5&chksm=80fc536db78bda7b7480a5b3eaa84aa45b687ef98c52c9934146d49b4a073e9f0c224910ed9d#rd,1,2022-3-28,0.0,1.0,1.0,1.0,211.0,2.0,4.0,,,,
74,龚 隽 | 从“能近取譬”到“指事问义”：中国哲学的一种说理方式,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825706&idx=1&sn=c8891275ba80b1e7614501cde270fd06&chksm=80fc5373b78bda659e7e5ecd299ca1eb59a52b7eb906bfe3803325aa28b2d1c577b4321ada98#rd,1,2022-3-25,0.0,1.0,1.0,1.0,1081.0,4.0,8.0,,,,
75,吴根友 | 马、恩对资本主义“文明”内在张力的揭示及其当代意义,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825696&idx=1&sn=491a72679469ebae442e924c4428fe95&chksm=80fc5379b78bda6f21b189197fb7909fa71bfd0f49f963899a803a86ab847d086461f03f9924#rd,1,2022-3-24,0.0,1.0,1.0,1.0,1726.0,4.0,14.0,,,,
76,蒋永穆 何 媛 | 中国共产党百年反贫困的历程、特征与展望,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825674&idx=1&sn=6ae62ea356bd86649b182c2ba66a7723&chksm=80fc5353b78bda4527bda082bc0de4985322fe9803e3f6b8aa991b256266cfeb68f373f6b6a9#rd,1,2022-3-23,0.0,1.0,1.0,1.0,339.0,4.0,4.0,,,,
77,孙 毅 | 中国共产党百年支农经验及对乡村振兴的启示,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825674&idx=2&sn=b5659836472ce6aa23bf51f66a8dd979&chksm=80fc5353b78bda45e691069a420105d7aa5e3355e24d5be0c6ab2a3f4fa9b2c98300c6936bc9#rd,2,2022-3-23,0.0,1.0,1.0,1.0,283.0,1.0,0.0,,,,
78,《人文杂志》2022年第2期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825665&idx=1&sn=2394d118c5d8e02df4acf862035ef836&chksm=80fc5358b78bda4e611a02bf344ad59eee949ec32b5a953991944d9e65aebf6a9d067ef7c918#rd,1,2022-3-22,0.0,1.0,1.0,1.0,4231.0,6.0,8.0,,,,
79,谭 丹 | 西学与近代国人的月亮新知,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825647&idx=1&sn=58709f94c5f43c5024cefdedc6489a38&chksm=80fc50b6b78bd9a0b56f361bdfc7cae1b516caad5e28ed15e395fb9982acc89314e38269641e#rd,1,2022-3-20,0.0,1.0,1.0,1.0,467.0,4.0,8.0,,,,
80,李世鹏 | “到月球去”：近代中国火箭探月知识的传播与演变,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825642&idx=1&sn=0e5d5d63f5c8fc4642285cffd19707c4&chksm=80fc50b3b78bd9a56547cac579be4dec752f031d2398b42a1c0044df670ab4bbb2b082041c2b#rd,1,2022-3-19,0.0,1.0,1.0,1.0,1177.0,5.0,11.0,这篇太有现实关切了！,1,nan,nan
81,林精华 | 从人性解放大潮到女性写作盛行：俄罗斯白银时代文学的另一个层面,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825635&idx=1&sn=3b731deda20cbdc4b96bc094aa9aba18&chksm=80fc50bab78bd9ac971b4172921f46075171236a2f6863362e4d9876c71f60ba3ee1733bd339#rd,1,2022-3-18,0.0,1.0,1.0,1.0,244.0,2.0,4.0,,,,
82,干春松 | “本心”与“民本”——陆九渊心学思想的实践指向,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825632&idx=1&sn=921a4b44acba30d5b1da7ec8fad3ca66&chksm=80fc50b9b78bd9af239847c21eb350c79330737b662aacb818215c090f8af54bab159d7b39f5#rd,1,2022-3-17,0.0,1.0,1.0,1.0,1019.0,6.0,9.0,,,,
83,"邓晓芒 | “援道入儒”还是“以道解儒”？
——论王弼对道家形而上学的深化",http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825625&idx=1&sn=0eb5123d42be968aa4987083b3b54eb0&chksm=80fc5080b78bd996b290928e482cbe8a0d389903fd14853072eb5765db54811d2f969dd4338d#rd,1,2022-3-16,0.0,1.0,1.0,1.0,668.0,6.0,10.0,,,,
84,余敏江 王 磊 | 环境政治学：一个亟待拓展的研究领域,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825621&idx=1&sn=fce23c087c5ef8d373ca3642bf23973d&chksm=80fc508cb78bd99a7b00c044ca3087a0c3fb87f05e5f4934c5b98bf424809e29431e5357aa3d#rd,1,2022-3-15,0.0,1.0,1.0,1.0,1029.0,4.0,8.0,,,,
85,《人文杂志》2022年第1期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825610&idx=1&sn=ecb0e77189458cf50e634176808f8596&chksm=80fc5093b78bd98592c06e26ba84fa8a4879098a4d5ee1ed54300b451aa860cc32bb670b6c3b#rd,1,2022-3-14,0.0,1.0,1.0,1.0,1799.0,3.0,5.0,,,,
86,王燕梅 | 中国共产党领导下的装备制造业百年发展与经验启示,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825610&idx=2&sn=2ec96a3a5a5b2aec176c329bb7d97b2a&chksm=80fc5093b78bd98583e4a69f17a456012d610027b0be4aaa2e96e340010383b27a98ab6def16#rd,2,2022-3-14,0.0,1.0,1.0,1.0,1196.0,2.0,2.0,您好，能否授权转载，公众号：国家智能制造专家委员会，谢谢,1,好的，已开白名单。感谢支持[抱拳],1
87,《人文杂志》2021年总目录,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825585&idx=1&sn=f85b6ab8900d62adcd63a2fda518f235&chksm=80fc50e8b78bd9fe0c724d53ce8f2a1223821dd86451c7a2b1986d406f5605d502e66123702d#rd,1,2022-3-7,0.0,1.0,1.0,1.0,1962.0,4.0,7.0,,,,
88,王爱萍 胡海峰 | 新发展阶段我国金融风险的新特点、新挑战及防范对策,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825432&idx=1&sn=fad6d08c22533ca215c3836759acf0a1&chksm=80fc5041b78bd957ed4d326704750d9e4a03900a28140efc61ad4f040c67d0240ce347ee000e#rd,1,2022-2-25,0.0,1.0,1.0,1.0,13267.0,11.0,15.0,,,,
89,李秉奎 | 虹桥机场事件与淞沪战争的肇始,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825428&idx=1&sn=608ace1eb65083505403682bf5e91673&chksm=80fc504db78bd95bfd423b186786fdf615b4cf25876d2ddf36613609697b103cfa00927d1dd1#rd,1,2022-2-23,0.0,1.0,1.0,1.0,428.0,2.0,4.0,,,,
90,张新国 | 张子仁论与美德伦理,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825425&idx=1&sn=3a95d3c755fd61947d6952eaa552e313&chksm=80fc5048b78bd95eb1809008249853e9692cc0d98434dd8d199b0e0438a408502556edb30609#rd,1,2022-2-21,0.0,1.0,1.0,0.0,330.0,3.0,3.0,,,,
91,高 玉 | 中国现代作家手稿作为“祖本”文学价值论,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825407&idx=1&sn=3453a581be4326b3f9a56bf8ee796634&chksm=80fc51a6b78bd8b0aa993b754e9db133b62697dbcb81a2953daa763e69f6ee81bb18e631ac74#rd,1,2022-2-17,0.0,1.0,1.0,1.0,312.0,2.0,4.0,,,,
92,宣朝庆  葛珊 | 历史记忆与自我认同：中华民族共同体意识的文化自觉,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825402&idx=1&sn=7b518cf197ba92d035796a19498c6da2&chksm=80fc51a3b78bd8b5b38bffa99b9fda7353f61a47852b56ce42c86b9d3846906668ef6e3df5ad#rd,1,2022-2-16,0.0,1.0,1.0,1.0,1184.0,5.0,9.0,,,,
93,《人文杂志》2021年第12期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825386&idx=1&sn=d727305a4101a36ca7e2219f87b8d65b&chksm=80fc51b3b78bd8a52cdfcb46a4ce2f33ea95ce1597c16c46434f17290832172717184644eeba#rd,1,2022-1-10,0.0,1.0,1.0,1.0,3644.0,7.0,7.0,,,,
94,姜长云 | 建党百年优化城乡关系治理的 历程、经验与启示,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825375&idx=1&sn=1686211bcc1347089e5d37a399323dd2&chksm=80fc5186b78bd89037659e692ca72165b445888cbeef0e1013beb0b3e878cb8ca381faf66272#rd,1,2021-12-22,0.0,1.0,1.0,1.0,332.0,1.0,3.0,,,,
95,何自力 李路遥 | 集中力量办大事的政治经济学分析,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825345&idx=1&sn=e100c759358048ef6f160ff18ef9f098&chksm=80fc5198b78bd88e36f2be1fde59e2ee3ccfa1fe20844b8bdb3c0238577cb09583cee274874f#rd,1,2021-12-15,0.0,1.0,1.0,0.0,708.0,2.0,3.0,,,,
96,李 敢 | 乡村建设新进路：中外“数字乡村” 研究的多元视野比照,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825325&idx=1&sn=e8e6c87719449b57d917c13e3f87f0e3&chksm=80fc51f4b78bd8e2655cb7702c3b3d80d9d0f1290173308631b4e57da8ef70694c9fcd0ea002#rd,1,2021-12-8,0.0,1.0,1.0,0.0,373.0,1.0,2.0,,,,
97,《人文杂志》2021年第11期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825318&idx=1&sn=e9697adbfce2d6d55242a571026f6a60&chksm=80fc51ffb78bd8e9eceae750aa3db9455d8db95fc08399803d2393cf77985f26b674545894b8#rd,1,2021-12-2,0.0,1.0,1.0,1.0,3158.0,4.0,12.0,,,,
98,顾少华 | 概念史视野下清末君史与民史说新探,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825297&idx=1&sn=149a725f33f13776960ffad0903821bb&chksm=80fc51c8b78bd8de31d832d0bd12b887d7792c3dda33278cd1bbab8db312ff5e3fa6875d3aea#rd,1,2021-11-26,0.0,1.0,1.0,0.0,785.0,1.0,9.0,,,,
99,李大华 | 境界论,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825290&idx=1&sn=24408be260f0a5580c7e12cf3fc4da8c&chksm=80fc51d3b78bd8c5167731ea583542d156272d2e1ecea478450c9d76cb13c0db320151713b1b#rd,1,2021-11-24,0.0,1.0,1.0,0.0,2356.0,48.0,101.0,,,,
100,承 上 | 超级平台并购初创企业的反垄断规制,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825283&idx=1&sn=42ff4e506c26142d52127da5d3e2a423&chksm=80fc51dab78bd8cce69e24b84d6138f0c752bb33b5968a01eeac92e2eea96986b9e534aa3794#rd,1,2021-11-18,0.0,1.0,1.0,1.0,530.0,1.0,2.0,,,,
101,李 兴 董 云 | 中俄共建“冰上丝绸之路”的地缘政治经济分析,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825273&idx=1&sn=5e8f4ce817c5c8be1605984b9bc31ccf&chksm=80fc5120b78bd836e48743cf6f92d90d52b2f199042c6021fbe3e08b9a43a9de5541765c97c2#rd,1,2021-11-13,0.0,1.0,1.0,1.0,588.0,3.0,3.0,,,,
102,贺 璇 | 农村低保户形象的社会认知及其政策效应,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825248&idx=1&sn=19b7d2683cf1129961cebcd35bcbf868&chksm=80fc5139b78bd82f09c89bf873e5b251e1d8476424af993e8b7f81844f4c4312052ddf0ec57c#rd,1,2021-11-4,0.0,1.0,1.0,0.0,280.0,1.0,3.0,,,,
103,《人文杂志》2021年第10期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825238&idx=1&sn=ea6bb52710b144d8af1eef56998c8f49&chksm=80fc510fb78bd819207eb29138314ba6cd0c3cc3ba6b5bf860846728fbdc4c359907a2ac49d1#rd,1,2021-10-27,0.0,1.0,1.0,1.0,2590.0,3.0,5.0,,,,
104,刘 阳 | 索绪尔语言论能否解释艺术的言外之意？———一个通向当代事件文论的考察,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825187&idx=1&sn=b840781a943fc6a482f1e2e29339ad52&chksm=80fc517ab78bd86ca45feb04dcccbbe58de87d9ff090f5bce469a27de5e35833d80671bc9d97#rd,1,2021-10-25,0.0,1.0,1.0,1.0,902.0,2.0,4.0,,,,
105,黄开国 | 经学的开端,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825180&idx=1&sn=ee11bb21541d61a703efd4246bcc7953&chksm=80fc5145b78bd853847a192c8c4d8c456e767a0aa12818c0dbc5a213e9a323e34d5fe052464a#rd,1,2021-10-22,0.0,1.0,1.0,1.0,1204.0,5.0,11.0,,,,
106,乔贵平 | 党的百年征程中民主集中制之 独特优势与治理效能,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825173&idx=1&sn=e06055c4278154c7688fb7fdcf3b8591&chksm=80fc514cb78bd85adc18902bb316282da05a82b5dfff5eef4fd2d26adc9b373c413766e38783#rd,1,2021-10-17,0.0,1.0,1.0,1.0,971.0,3.0,7.0,,,,
107,《人文杂志》2021年第9期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825165&idx=1&sn=30a7da60864c80d0dc7ff8bf551b73bd&chksm=80fc5154b78bd8428ef98f644ce8ed9c0930f1fd5025749cd09a431915d14051a8f3f646a272#rd,1,2021-9-30,0.0,1.0,1.0,0.0,2881.0,4.0,11.0,,,,
108,陈 鹏 | “汉人”与“海人”： 秦汉时期滨海人群的身份认同,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825140&idx=1&sn=4c86a81b580ffdc1b3b0252160fb7593&chksm=80fc56adb78bdfbbc7f43d92f72d3177521917f2e5ef11fb5d384f30b8d7d81a7d9c10ee7620#rd,1,2021-9-28,0.0,1.0,1.0,0.0,413.0,1.0,4.0,,,,
109,任 锋 | 大一统与政治秩序的基源性问题： 钱穆历史思维的理论启示,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825133&idx=1&sn=9c16b3522d01224199448276bd6dcaa6&chksm=80fc56b4b78bdfa2c65a068e1c3a63c3c170219f4423f06350cde4e3f7767f461209573988d9#rd,1,2021-9-24,0.0,1.0,1.0,0.0,540.0,4.0,3.0,,,,
110,吴子林 |文化交往或对话可能吗？ ———论东西方文化的和合创生,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825120&idx=1&sn=eeb025de47bc4a82d6e152485d98fa94&chksm=80fc56b9b78bdfaff7ae29e1b847d576e3a00a76b4948372b3c5ae122039f2dd4e7db1233350#rd,1,2021-9-18,0.0,1.0,1.0,1.0,2146.0,16.0,13.0,,,,
111,刘民权 华亮文 | 我国灾害应急体制的完善与改进路径研究,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825113&idx=1&sn=1d6cac84217b51f058f0fb0bcd304aed&chksm=80fc5680b78bdf960368d7e834f9d0988a39e09695f1748b9fb11eb6e3e2a6e1aedb53128faf#rd,1,2021-9-17,0.0,1.0,1.0,1.0,384.0,6.0,10.0,,,,
112,刘清平 | “义政”和“善政”的统一 ——先秦墨家视域下的政治发展概念,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825105&idx=1&sn=3f3d9d33c103b18370c6773de7fdc691&chksm=80fc5688b78bdf9e5c8fbe7d2b938f09f7489cd2d8d848a634f3c0175f4c35ac3331a1f8b9a0#rd,1,2021-9-16,0.0,1.0,1.0,1.0,361.0,2.0,4.0,,,,
113,刘 涛 | 中国共产党百年乡村治理的功能定位、 实践逻辑及时代任务,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651825002&idx=1&sn=9f68d2d6c9f7f50e502c68ddfb72119b&chksm=80fc5633b78bdf2558e487aabd630f6c7eee87b3b004bbf649617c68208a1d632afc20cdcf72#rd,1,2021-9-9,0.0,1.0,1.0,1.0,756.0,3.0,2.0,,,,
114,蓝勇 | 中国历史上“遍地先贤”现象与 传统乡土历史的重构,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824983&idx=1&sn=a969c5e19cf8edb1b9f281b7e5504169&chksm=80fc560eb78bdf18a4ea7bb8c6a2f0e698b627b07538d92e44866ec750e25bcbe9c265bada27#rd,1,2021-9-7,0.0,1.0,1.0,0.0,1622.0,6.0,11.0,,,,
115,杨慧林 | 理解奥登的一个思想线索：从“共在” 到“双值”的潜在对话,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824919&idx=1&sn=25db98ed6b8449abc01534de61bce27a&chksm=80fc564eb78bdf587ab30bf1a0bb5d81ef8c114c2b912f929fa70ff4c0e8815cefd6dbbe9fcc#rd,1,2021-9-6,0.0,1.0,1.0,1.0,347.0,1.0,2.0,,,,
116,张 明 |  中国共产党百年历史叙事逻辑的文明向度,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824902&idx=1&sn=be3b315395c164a41b7f2b3702913aff&chksm=80fc565fb78bdf4933d31aba290f7a76840c2b9c9b425f593ac4bb8b7f0b938c4b9c92f2d4c8#rd,1,2021-9-3,0.0,1.0,1.0,1.0,889.0,3.0,5.0,,,,
117,《人文杂志》2021年第8期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824877&idx=1&sn=90b599c686ee6e76043b3fabbc4fedb9&chksm=80fc57b4b78bdea29fa19747b338bdcf1fefe362545a8d1db098d7610205f21234988dc37350#rd,1,2021-8-26,0.0,1.0,1.0,1.0,3134.0,5.0,11.0,,,,
118,《人文杂志》2021年第7期,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824866&idx=1&sn=5f8bee8f3a79f0f8693583c247cf6f46&chksm=80fc57bbb78bdead1e817d18d6d4a7ce9ab85448aa82bde3cb8717969e8c0f4aa097ca549e4f#rd,1,2021-8-16,0.0,1.0,1.0,1.0,2649.0,2.0,7.0,,,,
119,王向远 ▏中国“东方学”的起源、嬗变、形态与功能,http://mp.weixin.qq.com/s?__biz=MzAwNjgzMzIwNg==&mid=2651824845&idx=1&sn=f5aff370f5db1225522aa2796a2ecbfc&chksm=80fc5794b78bde82f39189bf053335320c227b1f83ed89578f4e764363d9391594a6e9c999d6#rd,1,2021-7-26,0.0,1.0,1.0,1.0,922.0,5.0,5.0,,,,
