Unnamed: 0,title,link,post_index,date,have_chaolianjie,have_newmedia,have_tupian1yinpin1shipin,is_origin,read_num,like_num,old_like_num
69,深入海底：中美两国在海缆领域的战略竞争,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487503&idx=1&sn=e06d2f609b2bebd2b13b351e3bf89ebb&chksm=c1737f5cf604f64a2c1839d0d2f22fcf220a8239adbf972ef430bed1edc9028f37aeb9ff4c23#rd,1,2022-3-22,0.0,1.0,1.0,1.0,214.0,0.0,0.0
70,西方如何煽动吉尔吉斯斯坦的反华情绪,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487491&idx=1&sn=e4ed4de1696bd0933b77f39a083ab4d0&chksm=c1737f50f604f646186c338d0722552a2364af946f0eb1e53fdc3bbd22b315f1c0e4d100d24c#rd,1,2022-3-15,0.0,1.0,1.0,1.0,339.0,0.0,1.0
71,西方如何煽动吉尔吉斯斯坦的反华情绪,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487490&idx=1&sn=79a16644458f45336bde4ac5435c8fdf&chksm=c1737f51f604f647203adda7d186abaa6141eefa46df802af0291024e3cfbb626b3352107183#rd,1,,,,,,0.0,0.0,0.0
72,实现共同富裕必须努力扩大中等收入群体,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487472&idx=1&sn=6a2e961fdbf2163092093ed0632e8f2a&chksm=c17360a3f604e9b595632631e3811155ec6e37ca49b84eae4c47a4fcfdd8edb1d0479b7b065b#rd,1,2022-3-10,0.0,1.0,1.0,0.0,600.0,4.0,4.0
73,依明江·克衣木：不断推进马克思主义中国化、时代化、大众化,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487372&idx=1&sn=2c68503fe02cbe4eb9de1d4f88d2f17d&chksm=c17360dff604e9c94221aa13ab534bd4d682e9268bf5b089b93af220747d9c4e1d8de974de28#rd,1,2022-3-9,0.0,1.0,1.0,0.0,1776.0,12.0,21.0
74,新时代民族团结进步创建工作的实践与启示——以新疆塔城地区为例,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487251&idx=1&sn=1c6cadbfbe7f8cd26cc770af885741e9&chksm=c1736040f604e956d7586c9efa3e83f52c8c0f23b6e0a9e6f42761e287fb2f274c0c809f4dc7#rd,1,2022-3-8,0.0,1.0,1.0,1.0,268.0,1.0,3.0
75,中华民族共同体的历史向度：谷苞先生中华民族共同性思想的生成逻辑与主要内涵,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487205&idx=1&sn=ca84d337913cd7ccb5e03f75cdb16735&chksm=c17361b6f604e8a0bcf05893c64d05f312a22af3af322205ffebd0e79d79329c6536cf73684e#rd,1,2022-3-1,0.0,1.0,1.0,1.0,249.0,0.0,3.0
76,中国共产党百年来领导文化建设的基本经验,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487195&idx=1&sn=e1d2ff59b7f47214988d1a945eabe848&chksm=c1736188f604e89ead2d093da3d3f4225bcde3033e7e987e3dd057061ff320b6990fb59d99c6#rd,1,2022-2-24,0.0,1.0,1.0,0.0,1670.0,2.0,4.0
77,艾克拜尔·卡德尔：笑话搜集、编选及其在继承中华优秀传统文化的作用,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487166&idx=1&sn=06389328dff88bfd9d3fa7948ab34910&chksm=c17361edf604e8fb72d1f487ed4b90b0092add1c41d7155f2c767b6ff443a7db78f93d5ad628#rd,1,2022-2-23,0.0,1.0,1.0,0.0,289.0,8.0,9.0
78,从新疆社会变迁看中国共产党的治疆效能,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487056&idx=1&sn=21f669fd59e0848da9ded55e7d79c4cc&chksm=c1736103f604e815dae3800d69b5d677e5be86e25a9d367f5a6605532780ed0005505cc3c6a8#rd,1,2022-2-22,0.0,1.0,1.0,1.0,264.0,0.0,3.0
79,《新疆社会科学》2022年第1期（总第236期）目录、内容摘要及投稿须知,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247487044&idx=1&sn=afc78e5a3279fd91bfef9163627cf1f5&chksm=c1736117f604e801d60ae197b45560f2de39e1661a3196be9d79f438efaeb7c1214c5ea954b2#rd,1,2022-2-15,0.0,1.0,1.0,1.0,1127.0,4.0,5.0
80,论中国共产党百年辉煌历史与宝贵经验,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486864&idx=1&sn=f351cd34004cacdc510d98e96cfd7cfc&chksm=c17362c3f604ebd575fb15e6be475f69cd5ee06e98d2ca9dbc07c30471be95ae3c396bf7c0d6#rd,1,2022-2-10,0.0,1.0,1.0,0.0,285.0,5.0,5.0
81,王相坤：树立正确党史观    扎实开展党史学习教育,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486821&idx=1&sn=af6712202ea2afb4ecda3a5bd6e2c113&chksm=c1736236f604eb20b402105f2be1ece12d9e0a6589d0e3e1c152a8c1da0ff5772111c577dec7#rd,1,2022-2-9,0.0,1.0,1.0,0.0,184.0,3.0,3.0
82,“双碳”目标背景下供应链经济的新特点、新挑战与新对策,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486707&idx=1&sn=cc24510c039ca297c8c12f9705181902&chksm=c17363a0f604eab61a1cc7f34b4df69aabb752d228e99b238b1b2c65a141c81f6ac60665f5c7#rd,1,2022-2-8,0.0,1.0,1.0,0.0,160.0,1.0,2.0
83,异质性环境规制、能源效率与新疆经济高质量发展,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486682&idx=1&sn=ca0f41bc527956c0362b93a83c70638b&chksm=c1736389f604ea9f936055f70e927644e9334dc461b9f7dee5020fb4e958c5634f1b14d1b76c#rd,1,2022-2-1,0.0,1.0,1.0,0.0,178.0,0.0,1.0
84,2018 年新疆考古收获,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486647&idx=1&sn=14149abd08ad3a51122aeaefae7a606a&chksm=c17363e4f604eaf22fa82e2cddd8228b4b096e29041ad7f15059be30ac952889bd12db88895e#rd,1,2022-1-27,0.0,1.0,1.0,0.0,317.0,3.0,4.0
85,米克拉依·尼加提:习近平法治思想中的财政法治重要论述研究,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486580&idx=1&sn=0709dbf22ddfd8f2d3d32c8e3735d766&chksm=c1736327f604ea31cd663d3d550d6f20913de4313672fbbcb8e074da601bcb88088c58820c56#rd,1,2022-1-26,0.0,1.0,1.0,0.0,481.0,5.0,7.0
86,中国居民消费碳排放峰值预测与分析,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486398&idx=1&sn=60eb0e29fe7c453594e69111b678e068&chksm=c17364edf604edfb2994c0262c8c87ac750685cbaa2570ac5117addfe97788bc5c9268f6a6fd#rd,1,2022-1-25,0.0,1.0,1.0,0.0,234.0,1.0,1.0
87,习近平的共同富裕观,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486164&idx=1&sn=8e49dbd32cf131fba62597de0c60be57&chksm=c1736587f604ec915e99f1d4cabc79730942588771565fe009974504aed5865b734256850fff#rd,1,2022-1-18,0.0,1.0,1.0,0.0,1766.0,6.0,7.0
88,新中国成立以来马克思主义中国化研究的回顾与前瞻,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486140&idx=1&sn=28494cf4847a99169bf92290fab1ffe6&chksm=c17365eff604ecf99de81256623b7a64813ff98acd29ce5ed396bfb124ad370bbcf7df808005#rd,1,2022-1-14,0.0,1.0,1.0,0.0,216.0,3.0,4.0
89,孙金龙：我国生态文明建设发生历史性转折性全局性变化,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247486012&idx=1&sn=bff713f811509ce9b492628e52ca7686&chksm=c173656ff604ec79c5516d22cc2e1f8e333b61045d398c8508222522fa969004b0be3d387911#rd,1,2022-1-12,0.0,1.0,1.0,0.0,242.0,2.0,5.0
90,新冠疫情、疫苗突破与经济复苏的逻辑与建议,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485902&idx=1&sn=7c563e72f550b8da3e9a1c77fd5d8684&chksm=c173669df604ef8b501ac8315a2473ca3f075bb238b956c43a80abe95803b359a99084c5883c#rd,1,2022-1-11,0.0,1.0,1.0,0.0,201.0,0.0,3.0
91,构建中国特色社会主义政治经济学学术话语体系初探,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485771&idx=1&sn=f0b95f1aca85fe3679fde667430d87e6&chksm=c1736618f604ef0eb87ef8942d92715cd76a6f0a4fcb51c7067ce1f7bcaf5c1e5b3a2a8cd2d8#rd,1,2022-1-4,0.0,1.0,1.0,0.0,195.0,2.0,5.0
92,中国儒家文化的结晶——四书五经,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485687&idx=1&sn=0667c2c31d79dfa134befa6d69e1438e&chksm=c17367a4f604eeb29edabbe5a380a157021a3e8cd07f2e32a627cf12d7ac5e40a02039e4c4b0#rd,1,2021-12-30,0.0,1.0,1.0,0.0,360.0,8.0,8.0
93,阿布都克利木·阿布都热西提：文化润疆事业中媒体工作者要担负的使命,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485561&idx=1&sn=4e74796d149e983cd12893bf65e50af9&chksm=c173672af604ee3c89be440ca7bcdd8237f4d11f8644f45c60314b2efa7f40d7a35f0281ff4d#rd,1,2021-12-29,0.0,1.0,1.0,0.0,556.0,6.0,13.0
94,区块链与物联网视角下的供应链金融模式创新研究,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485404&idx=1&sn=9aedba68b98917f5fc1e94ea00ea82c1&chksm=c173688ff604e199e6ea7ca4d1721e95857c7890f54e532da2df2ec79fb6996ab7e47ec21198#rd,1,2021-12-28,0.0,1.0,1.0,0.0,137.0,2.0,4.0
95,数据要素市场化与数据资产估值与定价的体制机制研究,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485359&idx=1&sn=456b58df1ac3791f24d6bf9a7df803fd&chksm=c17368fcf604e1eaec70d7d02259011f75efe017c98e95b4dca8f73118bf4641c35bfeeaec18#rd,1,2021-12-21,0.0,1.0,1.0,0.0,647.0,3.0,5.0
96,弘扬伟大建党精神,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485307&idx=1&sn=15f5f9a228aac4a63883faab7196d827&chksm=c1736828f604e13e6dc3616545a3960ff48aa52ec3463b3491e9aee4578e010b30a65d0570a5#rd,1,2021-12-16,0.0,1.0,1.0,0.0,195.0,2.0,3.0
97,周树春：把握好阐释好中国现代化新征程的发展大逻辑,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485200&idx=1&sn=3bb7403b7d55df3dbfe0a2bed03382e7&chksm=c1736843f604e1552c0f62c78cc8abf6d62f568a502e4513df629bd8328ac7d0828c8e2103cd#rd,1,2021-12-15,0.0,1.0,1.0,0.0,193.0,2.0,9.0
98,中国共产党百年国情观的历史演变与经验启示,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485077&idx=1&sn=1aa83824a5530094c10918ea0516539e&chksm=c17369c6f604e0d080a6add756a26f4bec95091376fa281b5c172e801451ca031b723d6b603b#rd,1,2021-12-14,0.0,1.0,1.0,0.0,277.0,5.0,5.0
99,试论习近平权责统一观的基本内涵与实践要求,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485068&idx=1&sn=5b61d09bd7bd23e3ca4ba81c7c5afd16&chksm=c17369dff604e0c9cd295c9716962a86fbfac2c648bf27a7fffc9f8621d907bf7606490c5700#rd,1,2021-12-7,0.0,1.0,1.0,0.0,250.0,1.0,4.0
100,徐朗：“丝绸之路”概念的提出与拓展,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485056&idx=1&sn=e409633e76d963b8181db597f9eeb628&chksm=c17369d3f604e0c5963cd30fb0f0de3d475958e4ee4c7419494a282674fa600504f63681e293#rd,1,2021-12-3,0.0,1.0,1.0,0.0,131.0,0.0,2.0
101,2017年新疆考古收获,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247485049&idx=1&sn=e06c6d3274269f60ad509f383b55b4fe&chksm=c173692af604e03ceb30b2fe71cf57d2dac4e9b060acf2d3250533580c06ebf92d5e4171c01c#rd,1,2021-12-2,0.0,1.0,1.0,0.0,513.0,9.0,8.0
102,普拉提·居马什：浅谈翻译中讲政治的必要性,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484751&idx=1&sn=5df7784dd01e44ab2c2aea0afa0c17e2&chksm=c1736a1cf604e30a18ac03542dce4380200926a8807a227d5b1982065ea7f3447913fb8a028d#rd,1,2021-12-1,0.0,1.0,1.0,0.0,457.0,6.0,7.0
103,“短视频”文化盛宴的文化哲学审思——基于大众文化批判理论的视角,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484734&idx=1&sn=4b17702b0addcdd243acd051331adfe0&chksm=c1736a6df604e37b2ed5f53ef2002c4ddf6392cf36ba6dc00c6f1bbb83c7f00a5944b9eca182#rd,1,2021-11-30,0.0,1.0,1.0,0.0,317.0,0.0,1.0
104,荣新江：9、10世纪于阗族属考辨,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484721&idx=1&sn=82c95824bd57a96b44c0f4c6540ba3dc&chksm=c1736a62f604e374663f3b5dcf3ea7736e7ce5d2607479d18328aff0a07d7d877d22f3b5597b#rd,1,2021-11-29,0.0,1.0,1.0,0.0,121.0,2.0,3.0
105,百年中国共产党的时代命题、宏大叙事及其逻辑机理,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484703&idx=1&sn=549bd2b722bc278b2de2d31ca860430c&chksm=c1736a4cf604e35a2e419da1df360cef0741eb5c232cb0c81b9056a3c6db6038f3be901c5e21#rd,1,2021-11-23,0.0,1.0,1.0,0.0,987.0,2.0,6.0
106,苗普生：论历史上的新疆民族关系,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484702&idx=1&sn=e3c37ccacaa295dc87c55d748cdb4304&chksm=c1736a4df604e35b58be7e333fe0326d18143053d12658a28036c94e62f07a626a846d5da912#rd,1,2021-11-22,0.0,1.0,1.0,0.0,162.0,0.0,1.0
107,民主革命时期中国共产党人在新疆的活动,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484697&idx=1&sn=52e7e62b306efc3b327b8bea727a4656&chksm=c1736a4af604e35c89e5f71bc649811db298812e76082ac0f1a7d51e102712df1808e819834c#rd,1,2021-11-19,0.0,1.0,1.0,0.0,330.0,11.0,13.0
108,王晨：进一步贯彻实施国家通用语言文字法 铸牢中华民族共同体意识,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484473&idx=1&sn=e08703ed981208bb63c3cb3a8e5c6077&chksm=c1736b6af604e27c87b001561fef16ecd1e5787a495ff9a7c1004e7cb443d81901a9312e97ff#rd,1,2021-11-18,0.0,1.0,1.0,0.0,259.0,4.0,6.0
109,百年历史进程中重大突发事件在马克思主义中国化理论创新中的作用,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484424&idx=1&sn=fdf9893cca41c297490d9413dcb0ee4a&chksm=c1736b5bf604e24dc11a5dbd0abcb7506410794eb5154cf024385b440a4c2de45a3e31d7c27c#rd,1,2021-11-16,0.0,1.0,1.0,0.0,614.0,8.0,16.0
110,百年历史进程中重大突发事件在马克思主义中国化理论创新中的作用,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484423&idx=1&sn=d08fbb4eb898bc7f8bc507aebe7b73a2&chksm=c1736b54f604e242f6f25b9e8e266f1bd005b925585be979321b5e7362f7efb032a791c0a789#rd,1,,,,,,0.0,0.0,0.0
111,正本清源，正确阐明新疆历史——新中国成立70年来新疆历史研究的回顾与展望,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484317&idx=1&sn=5a22b3c6d57e58bc1065f89336ab5779&chksm=c1736ccef604e5d8715eace6fe86939eac10586bbce1bc69c0c48227b98d358d017943321d97#rd,1,2021-11-12,0.0,1.0,1.0,0.0,277.0,0.0,4.0
112,用制度权威筑牢国家治理体系的根基,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484284&idx=1&sn=2d9aeb8aef3d56a1c2fa13d12503551f&chksm=c1736c2ff604e539ec32a806540f2b17cea50c7349c7de59a3032b4b56d73649c01939ce47d3#rd,1,2021-11-9,0.0,1.0,1.0,0.0,283.0,0.0,2.0
113,周伟洲：中国丝路学理论与方法刍议,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484172&idx=1&sn=927938ad2c051c9b1fcc045b1f59ea83&chksm=c1736c5ff604e5494c6cc143921d4792fe6f5694dccbf6024c9f31a215c6cb97f786c4c64f26#rd,1,2021-11-5,0.0,1.0,1.0,0.0,200.0,0.0,3.0
114,努力为建设新时代中国特色社会主义新疆贡献智慧和力量,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247484167&idx=1&sn=1629914297f4ed7a8c03df3d04b9d89a&chksm=c1736c54f604e5424bcebe332de84660f543bd7d522c4a931bb569ba5ce300cc121c08d3631f#rd,1,2021-11-4,0.0,1.0,1.0,0.0,717.0,62.0,89.0
115,阿布都外力·克热木：论习近平总书记关于文艺工作的重要论述的意义,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247483998&idx=1&sn=152e29265a88c9b4fb1b75047ec5538d&chksm=c1736d0df604e41bec6d1b0939a2300f4b7a4c529dfdd706c923291bdaf5aa0504a5e0082657#rd,1,2021-11-3,0.0,1.0,1.0,0.0,866.0,32.0,34.0
116,努力为建设新时代中国特色社会主义新疆贡献智慧和力量,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247483813&idx=1&sn=b37ee782dfba013f4c537a7f0f22ee3c&chksm=c1736ef6f604e7e082034df3152670079e7298ae03908d362ff9729c19ebb7c9ae2eaa4e8f3e#rd,1,2021-11-2,0.0,1.0,1.0,0.0,287.0,3.0,11.0
117,姚崇新：珍珠与景教——以十字架图像为中心的考察,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247483702&idx=1&sn=2d973a462f18a2da669d35ab50ece6eb&chksm=c1736e65f604e773131ab7b3c477604705a2bf9455ed32c5019652c4950bf5f0a93538217479#rd,1,2021-2-8,0.0,1.0,1.0,0.0,221.0,0.0,2.0
118,《西域研究》2021年第1期目录和提要,http://mp.weixin.qq.com/s?__biz=MzkxNDE5Mjk1Ng==&mid=2247483660&idx=1&sn=0d7e4417ad35939db2c437daad3e49b0&chksm=c1736e5ff604e749088d7bbc9cb360010590046377f762db5ed3dee95a4909ef37ea3fc33574#rd,1,2021-1-28,0.0,1.0,1.0,0.0,539.0,0.0,2.0
